timestamp_ms,ax,ay,az,gx,gy,gz,label
10720,2.21,0.21,10.44,-0.34,-0.57,0.08,walking
10740,2.14,0.09,10.50,-0.30,-0.58,0.10,walking
10760,2.34,0.01,10.22,-0.32,-0.67,0.13,walking
10780,2.79,-0.04,10.12,-0.34,-0.66,0.16,walking
10800,2.77,-0.12,11.20,-0.30,-0.61,0.18,walking
10820,3.10,0.03,11.87,-0.19,-0.71,0.19,walking
10840,3.42,0.54,11.87,-0.11,-0.70,0.18,walking
10860,3.43,0.85,11.24,-0.13,-0.66,0.16,walking
10880,3.37,0.60,10.75,-0.18,-0.59,0.15,walking
10900,3.35,0.34,9.93,-0.21,-0.52,0.12,walking
10920,3.31,0.18,9.22,-0.21,-0.41,0.08,walking
10940,3.20,0.21,9.36,-0.17,-0.24,0.06,walking
10960,3.25,0.56,10.02,-0.16,-0.25,0.03,walking
10980,3.90,1.04,9.43,-0.23,-0.21,-0.03,walking
11000,4.03,0.84,9.50,-0.32,-0.01,-0.10,walking
11020,3.70,0.39,10.24,-0.33,0.14,-0.14,walking
11040,3.66,0.34,10.83,-0.29,0.09,-0.15,walking
11060,4.21,0.61,10.15,-0.27,0.05,-0.19,walking
11080,4.29,0.60,10.27,-0.27,0.24,-0.23,walking
11100,3.73,0.48,11.15,-0.25,0.36,-0.25,walking
11120,3.82,0.72,10.91,-0.18,0.20,-0.25,walking
11140,4.07,0.94,9.67,-0.20,0.18,-0.28,walking
11160,3.84,0.74,9.12,-0.26,0.23,-0.30,walking
11180,3.39,0.16,9.46,-0.30,0.23,-0.29,walking
11200,3.39,-0.05,9.50,-0.23,0.08,-0.28,walking
11220,3.72,0.23,8.96,-0.17,0.04,-0.31,walking
11240,3.68,0.24,9.06,-0.21,0.07,-0.31,walking
11260,3.66,-0.04,9.59,-0.26,0.01,-0.29,walking
11280,3.99,-0.12,10.10,-0.23,-0.10,-0.28,walking
11300,4.45,0.16,9.84,-0.20,-0.14,-0.32,walking
11320,4.31,0.06,9.70,-0.23,-0.08,-0.36,walking
11340,4.15,-0.26,9.97,-0.25,0.00,-0.38,walking
11360,4.28,-0.33,10.13,-0.21,-0.06,-0.43,walking
11380,4.50,-0.04,9.64,-0.18,-0.09,-0.52,walking
11400,4.32,0.14,9.16,-0.22,0.00,-0.61,walking
