timestamp_ms,mac,rssi,location
etimestamp,mac,rssi,bijuOffice
77880,00:A3:8E:60:EB:E1,-88,roboticsLab
82693,70:EA:1A:22:A9:41,-51,roboticsLab
82693,00:A3:8E:67:4C:81,-66,roboticsLab
82693,00:27:E3:29:E8:80,-77,roboticsLab
82693,08:4F:A9:2D:77:41,-81,roboticsLab
82693,08:4F:A9:39:6A:41,-82,roboticsLab
82693,08:4F:A9:30:00:01,-84,roboticsLab
82693,00:A3:8E:4E:29:A1,-87,roboticsLab
82693,70:EA:1A:22:9B:81,-88,roboticsLab
87707,70:EA:1A:22:A9:41,-51,roboticsLab
87707,00:A3:8E:67:4C:81,-65,roboticsLab
87707,00:27:E3:29:E8:80,-77,roboticsLab
87707,08:4F:A9:39:6A:41,-78,roboticsLab
87707,70:EA:1A:22:9B:81,-88,roboticsLab
92710,70:EA:1A:22:A9:41,-58,roboticsLab
92710,00:A3:8E:67:4C:81,-68,roboticsLab
92710,08:4F:A9:39:6A:41,-76,roboticsLab
92710,00:27:E3:29:E8:80,-79,roboticsLab
92710,08:4F:A9:30:00:01,-79,roboticsLab
92710,08:4F:A9:2D:77:41,-81,roboticsLab
92710,70:EA:1A:22:9B:81,-82,roboticsLab
97723,70:EA:1A:22:A9:41,-53,roboticsLab
97723,00:A3:8E:67:4C:81,-68,roboticsLab
97723,00:27:E3:29:E8:80,-78,roboticsLab
97723,08:4F:A9:39:6A:41,-86,roboticsLab
97723,70:EA:1A:22:9B:81,-88,roboticsLab
97723,08:4F:A9:2D:77:41,-88,roboticsLab
97723,08:4F:A9:30:00:01,-88,roboticsLab
97723,70:EA:1A:22:A5:A1,-89,roboticsLab
102537,70:EA:1A:22:A9:41,-59,roboticsLab
102537,00:A3:8E:67:4C:81,-69,roboticsLab
102537,00:27:E3:29:E8:80,-77,roboticsLab
102537,08:4F:A9:39:6A:41,-81,roboticsLab
102537,08:4F:A9:2D:77:41,-82,roboticsLab
102537,08:4F:A9:30:00:01,-82,roboticsLab
102537,70:EA:1A:22:9B:81,-87,roboticsLab
102537,70:EA:1A:22:A5:A1,-87,roboticsLab
107350,00:A3:8E:67:4C:81,-66,roboticsLab
107350,70:EA:1A:22:A9:41,-67,roboticsLab
107350,00:27:E3:29:E8:80,-76,roboticsLab
107350,00:A3:8E:60:EB:E1,-81,roboticsLab
107350,70:EA:1A:22:9B:81,-82,roboticsLab
107350,08:4F:A9:39:6A:41,-83,roboticsLab
107350,08:4F:A9:30:00:01,-85,roboticsLab
107350,00:27:E3:29:DC:00,-86,roboticsLab
107350,08:4F:A9:2D:77:41,-87,roboticsLab
112374,70:EA:1A:22:A9:41,-53,roboticsLab
112374,00:27:E3:29:E8:80,-73,roboticsLab
112374,00:A3:8E:67:4C:81,-77,roboticsLab
112374,08:4F:A9:30:00:01,-79,roboticsLab
112374,00:A3:8E:60:EB:E1,-84,roboticsLab
112374,00:27:E3:29:DC:00,-85,roboticsLab
112374,08:4F:A9:39:6A:41,-86,roboticsLab
112374,00:A3:8E:4E:29:A1,-87,roboticsLab
112374,CC:DB:93:65:2D:20,-89,roboticsLab
112374,00:27:E3:29:D2:A0,-93,roboticsLab
117398,70:EA:1A:22:A9:41,-56,roboticsLab
117398,00:A3:8E:67:4C:81,-74,roboticsLab
117398,00:27:E3:29:E8:80,-77,roboticsLab
117398,08:4F:A9:39:6A:41,-82,roboticsLab
117398,08:4F:A9:30:00:01,-82,roboticsLab
117398,08:4F:A9:39:68:21,-87,roboticsLab
117398,00:A3:8E:60:EB:E1,-89,roboticsLab
117398,00:27:E3:29:D2:A0,-90,roboticsLab
122413,70:EA:1A:22:A9:41,-58,roboticsLab
122413,00:A3:8E:67:4C:81,-74,roboticsLab
122413,00:27:E3:29:E8:80,-76,roboticsLab
122413,08:4F:A9:39:6A:41,-83,roboticsLab
122413,08:4F:A9:30:00:01,-83,roboticsLab
122413,00:A3:8E:60:EB:E1,-83,roboticsLab
122413,00:27:E3:29:DC:00,-86,roboticsLab
122413,00:27:E3:29:D2:E0,-89,roboticsLab
127427,70:EA:1A:22:A9:41,-66,roboticsLab
127427,00:A3:8E:67:4C:81,-72,roboticsLab
127427,00:27:E3:29:E8:80,-79,roboticsLab
127427,08:4F:A9:39:6A:41,-81,roboticsLab
127427,00:27:E3:29:DC:00,-85,roboticsLab
127427,00:A3:8E:60:EB:E1,-85,roboticsLab
127427,00:27:E3:29:D2:E0,-88,roboticsLab
127427,08:4F:A9:2D:77:41,-89,roboticsLab
127427,08:4F:A9:30:00:01,-89,roboticsLab
132451,70:EA:1A:22:A9:41,-61,roboticsLab
132451,00:A3:8E:67:4C:81,-74,roboticsLab
132451,00:27:E3:29:E8:80,-74,roboticsLab
132451,00:27:E3:29:DC:00,-86,roboticsLab
132451,08:4F:A9:30:00:01,-86,roboticsLab
132451,00:A3:8E:60:EB:E1,-86,roboticsLab
132451,00:27:E3:29:D2:E0,-88,roboticsLab
137464,70:EA:1A:22:A9:41,-67,roboticsLab
137464,00:27:E3:29:E8:80,-75,roboticsLab
137464,00:A3:8E:67:4C:81,-77,roboticsLab
137464,00:27:E3:29:DC:00,-80,roboticsLab
137464,00:27:E3:29:D2:E0,-85,roboticsLab
137464,08:4F:A9:39:6A:41,-86,roboticsLab
137464,00:A3:8E:60:EB:E1,-86,roboticsLab
137464,08:4F:A9:30:00:01,-91,roboticsLab
142478,70:EA:1A:22:A9:41,-64,roboticsLab
142478,00:27:E3:29:E8:80,-72,roboticsLab
142478,00:A3:8E:67:4C:81,-75,roboticsLab
142478,08:4F:A9:39:6A:41,-83,roboticsLab
142478,00:A3:8E:60:EB:E1,-85,roboticsLab
142478,08:4F:A9:30:00:01,-85,roboticsLab
142478,CC:DB:93:65:2D:20,-86,roboticsLab
142478,00:27:E3:29:D2:E0,-86,roboticsLab
147292,70:EA:1A:22:A9:41,-61,roboticsLab
147292,00:27:E3:29:E8:80,-72,roboticsLab
147292,00:A3:8E:67:4C:81,-77,roboticsLab
147292,08:4F:A9:39:6A:41,-84,roboticsLab
147292,00:A3:8E:60:EB:E1,-85,roboticsLab
147292,00:27:E3:29:D2:E0,-86,roboticsLab
147292,CC:DB:93:65:2D:20,-88,roboticsLab
147292,08:4F:A9:30:00:01,-89,roboticsLab
152304,70:EA:1A:22:A9:41,-63,roboticsLab
152304,00:27:E3:29:E8:80,-71,roboticsLab
152304,00:A3:8E:67:4C:81,-76,roboticsLab
152304,08:4F:A9:39:6A:41,-82,roboticsLab
152304,00:A3:8E:60:EB:E1,-85,roboticsLab
152304,00:27:E3:29:D2:E0,-86,roboticsLab
152304,CC:DB:93:65:2D:20,-88,roboticsLab
152304,08:4F:A9:30:00:01,-88,roboticsLab
157318,70:EA:1A:22:A9:41,-68,roboticsLab
157318,00:27:E3:29:E8:80,-72,roboticsLab
157318,00:A3:8E:67:4C:81,-74,roboticsLab
157318,00:27:E3:29:DC:00,-82,roboticsLab
157318,00:A3:8E:60:EB:E1,-82,roboticsLab
157318,08:4F:A9:39:6A:41,-83,roboticsLab
157318,CC:DB:93:65:2D:20,-88,roboticsLab
157318,00:27:E3:29:D2:E0,-88,roboticsLab
157318,08:4F:A9:30:00:01,-89,roboticsLab
162341,70:EA:1A:22:A9:41,-67,roboticsLab
162341,00:A3:8E:67:4C:81,-72,roboticsLab
162341,00:27:E3:29:E8:80,-72,roboticsLab
162341,08:4F:A9:39:6A:41,-83,roboticsLab
162341,00:27:E3:29:DC:00,-83,roboticsLab
162341,00:A3:8E:60:EB:E1,-84,roboticsLab
162341,00:27:E3:29:D2:E0,-86,roboticsLab
162341,CC:DB:93:65:2D:20,-87,roboticsLab
162341,08:4F:A9:30:00:01,-87,roboticsLab
167165,70:EA:1A:22:A9:41,-66,roboticsLab
167165,00:27:E3:29:E8:80,-72,roboticsLab
167165,00:A3:8E:67:4C:81,-77,roboticsLab
167165,08:4F:A9:39:6A:41,-82,roboticsLab
167165,00:A3:8E:60:EB:E1,-84,roboticsLab
167165,08:4F:A9:30:00:01,-87,roboticsLab
167165,CC:DB:93:65:2D:20,-88,roboticsLab
171978,70:EA:1A:22:A9:41,-64,roboticsLab
171978,00:A3:8E:67:4C:81,-72,roboticsLab
171978,00:27:E3:29:E8:80,-76,roboticsLab
171978,00:27:E3:29:DC:00,-81,roboticsLab
171978,08:4F:A9:30:00:01,-82,roboticsLab
171978,08:4F:A9:39:6A:41,-83,roboticsLab
176791,70:EA:1A:22:A9:41,-66,roboticsLab
176791,00:A3:8E:67:4C:81,-75,roboticsLab
176791,08:4F:A9:39:6A:41,-80,roboticsLab
176791,00:27:E3:29:E8:80,-82,roboticsLab
176791,00:A3:8E:60:EB:E1,-83,roboticsLab
176791,08:4F:A9:30:00:01,-83,roboticsLab
176791,70:EA:1A:22:9B:81,-88,roboticsLab
181604,70:EA:1A:22:A9:41,-57,roboticsLab
181604,00:A3:8E:67:4C:81,-75,roboticsLab
181604,00:27:E3:29:E8:80,-78,roboticsLab
181604,08:4F:A9:39:6A:41,-80,roboticsLab
181604,08:4F:A9:30:00:01,-85,roboticsLab
181604,00:27:E3:29:DC:00,-87,roboticsLab
181604,08:4F:A9:2D:77:41,-89,roboticsLab
186417,70:EA:1A:22:A9:41,-55,roboticsLab
186417,00:A3:8E:67:4C:81,-80,roboticsLab
186417,00:27:E3:29:E8:80,-81,roboticsLab
186417,08:4F:A9:30:00:01,-83,roboticsLab
186417,08:4F:A9:39:6A:41,-85,roboticsLab
186417,00:27:E3:29:DC:00,-87,roboticsLab
191431,70:EA:1A:22:A9:41,-54,roboticsLab
191431,00:27:E3:29:E8:80,-78,roboticsLab
191431,00:A3:8E:67:4C:81,-79,roboticsLab
191431,08:4F:A9:39:6A:41,-81,roboticsLab
191431,08:4F:A9:30:00:01,-83,roboticsLab
191431,00:A3:8E:4E:29:A1,-86,roboticsLab
191431,00:27:E3:29:DC:00,-89,roboticsLab
196244,70:EA:1A:22:A9:41,-63,roboticsLab
196244,00:A3:8E:67:4C:81,-74,roboticsLab
196244,08:4F:A9:39:6A:41,-77,roboticsLab
196244,00:27:E3:29:E8:80,-78,roboticsLab
196244,08:4F:A9:30:00:01,-80,roboticsLab
196244,00:27:E3:29:DC:00,-85,roboticsLab
196244,00:27:E3:29:D2:A0,-91,roboticsLab
201057,70:EA:1A:22:A9:41,-56,roboticsLab
201057,00:A3:8E:67:4C:81,-77,roboticsLab
201057,00:27:E3:29:E8:80,-78,roboticsLab
201057,08:4F:A9:39:6A:41,-80,roboticsLab
201057,00:27:E3:29:DC:00,-86,roboticsLab
201057,00:A3:8E:4E:29:A1,-87,roboticsLab
201057,08:4F:A9:30:00:01,-87,roboticsLab
201057,00:A3:8E:60:EB:E1,-90,roboticsLab
206070,70:EA:1A:22:A9:41,-55,roboticsLab
206070,00:27:E3:29:E8:80,-75,roboticsLab
206070,00:A3:8E:67:4C:81,-77,roboticsLab
206070,08:4F:A9:39:6A:41,-78,roboticsLab
206070,08:4F:A9:30:00:01,-80,roboticsLab
206070,00:A3:8E:60:EB:E1,-84,roboticsLab
206070,00:27:E3:29:DC:00,-86,roboticsLab
206070,00:A3:8E:4E:29:A1,-87,roboticsLab
210883,70:EA:1A:22:A9:41,-67,roboticsLab
210883,00:A3:8E:67:4C:81,-73,roboticsLab
210883,08:4F:A9:39:6A:41,-79,roboticsLab
210883,08:4F:A9:30:00:01,-79,roboticsLab
210883,08:4F:A9:2D:77:41,-84,roboticsLab
210883,00:27:E3:29:E8:80,-85,roboticsLab
210883,70:EA:1A:22:A5:A1,-89,roboticsLab
215696,70:EA:1A:22:A9:41,-64,roboticsLab
215696,08:4F:A9:39:6A:41,-65,roboticsLab
215696,08:4F:A9:30:00:01,-78,roboticsLab
215696,00:A3:8E:67:4C:81,-79,roboticsLab
215696,00:27:E3:29:E8:80,-82,roboticsLab
215696,00:A3:8E:4E:29:A1,-87,roboticsLab
215696,70:EA:1A:22:A5:A1,-89,roboticsLab
220509,70:EA:1A:22:A9:41,-60,roboticsLab
220509,08:4F:A9:39:6A:41,-66,roboticsLab
220509,00:A3:8E:67:4C:81,-74,roboticsLab
220509,08:4F:A9:30:00:01,-78,roboticsLab
220509,00:27:E3:29:E8:80,-83,roboticsLab
220509,00:A3:8E:4E:29:A1,-87,roboticsLab
220509,70:EA:1A:22:A5:A1,-89,roboticsLab
225322,08:4F:A9:39:6A:41,-58,roboticsLab
225322,70:EA:1A:22:A9:41,-60,roboticsLab
225322,00:A3:8E:67:4C:81,-80,roboticsLab
225322,08:4F:A9:30:00:01,-80,roboticsLab
225322,00:27:E3:29:E8:80,-83,roboticsLab
225322,70:EA:1A:22:A5:A1,-87,roboticsLab
225322,08:4F:A9:2D:77:41,-88,roboticsLab
230136,08:4F:A9:39:6A:41,-58,roboticsLab
230136,70:EA:1A:22:A9:41,-62,roboticsLab
230136,00:A3:8E:67:4C:81,-77,roboticsLab
230136,08:4F:A9:30:00:01,-82,roboticsLab
230136,00:27:E3:29:E8:80,-83,roboticsLab
230136,00:A3:8E:4E:29:A1,-86,roboticsLab
230136,70:EA:1A:22:8F:E1,-89,roboticsLab
234948,70:EA:1A:22:A9:41,-63,roboticsLab
234948,08:4F:A9:39:6A:41,-64,roboticsLab
234948,00:A3:8E:67:4C:81,-79,roboticsLab
234948,00:27:E3:29:E8:80,-82,roboticsLab
234948,08:4F:A9:30:00:01,-83,roboticsLab
234948,00:A3:8E:4E:29:A1,-84,roboticsLab
234948,70:EA:1A:22:9B:81,-89,roboticsLab
239761,70:EA:1A:22:A9:41,-62,roboticsLab
239761,08:4F:A9:39:6A:41,-67,roboticsLab
239761,00:A3:8E:67:4C:81,-76,roboticsLab
239761,08:4F:A9:30:00:01,-82,roboticsLab
239761,00:A3:8E:4E:29:A1,-88,roboticsLab
244564,70:EA:1A:22:A9:41,-63,roboticsLab
244564,08:4F:A9:39:6A:41,-67,roboticsLab
244564,00:A3:8E:67:4C:81,-75,roboticsLab
244564,08:4F:A9:30:00:01,-84,roboticsLab
244564,00:27:E3:29:E8:80,-85,roboticsLab
244564,00:A3:8E:4E:29:A1,-87,roboticsLab
244564,70:EA:1A:22:A5:A1,-87,roboticsLab
249377,08:4F:A9:39:6A:41,-57,roboticsLab
249377,70:EA:1A:22:A9:41,-58,roboticsLab
249377,00:A3:8E:67:4C:81,-76,roboticsLab
249377,08:4F:A9:30:00:01,-79,roboticsLab
249377,00:27:E3:29:E8:80,-83,roboticsLab
249377,00:A3:8E:4E:29:A1,-88,roboticsLab
249377,00:27:E3:29:DC:00,-90,roboticsLab
249377,70:EA:1A:22:A5:A1,-90,roboticsLab
254190,70:EA:1A:22:A9:41,-58,roboticsLab
254190,08:4F:A9:39:6A:41,-68,roboticsLab
254190,00:A3:8E:67:4C:81,-81,roboticsLab
254190,08:4F:A9:30:00:01,-84,roboticsLab
254190,00:A3:8E:4E:29:A1,-86,roboticsLab
254190,00:27:E3:29:E8:80,-87,roboticsLab
259003,70:EA:1A:22:A9:41,-60,roboticsLab
259003,08:4F:A9:39:6A:41,-68,roboticsLab
259003,00:A3:8E:67:4C:81,-74,roboticsLab
259003,08:4F:A9:30:00:01,-74,roboticsLab
259003,00:27:E3:29:E8:80,-85,roboticsLab
259003,70:EA:1A:22:A5:A1,-87,roboticsLab
259003,00:27:E3:29:DC:00,-88,roboticsLab
263816,70:EA:1A:22:A9:41,-59,roboticsLab
263816,08:4F:A9:39:6A:41,-63,roboticsLab
263816,08:4F:A9:30:00:01,-75,roboticsLab
263816,00:A3:8E:67:4C:81,-79,roboticsLab
263816,00:27:E3:29:DC:00,-82,roboticsLab
263816,4C:77:6D:10:31:E1,-85,roboticsLab
263816,00:27:E3:29:E8:80,-85,roboticsLab
268630,08:4F:A9:39:6A:41,-62,roboticsLab
268630,70:EA:1A:22:A9:41,-62,roboticsLab
268630,00:A3:8E:67:4C:81,-77,roboticsLab
268630,08:4F:A9:30:00:01,-78,roboticsLab
268630,00:27:E3:29:DC:00,-83,roboticsLab
268630,4C:77:6D:10:31:E1,-87,roboticsLab
268630,00:27:E3:29:E8:80,-87,roboticsLab
268630,00:A3:8E:4E:29:A1,-88,roboticsLab
273442,08:4F:A9:39:6A:41,-63,roboticsLab
273442,70:EA:1A:22:A9:41,-63,roboticsLab
273442,08:4F:A9:30:00:01,-79,roboticsLab
273442,00:A3:8E:67:4C:81,-80,roboticsLab
273442,00:27:E3:29:E8:80,-83,roboticsLab
273442,00:27:E3:29:DC:00,-85,roboticsLab
273442,4C:77:6D:10:31:E1,-87,roboticsLab
278255,70:EA:1A:22:A9:41,-59,roboticsLab
278255,08:4F:A9:39:6A:41,-61,roboticsLab
278255,08:4F:A9:30:00:01,-74,roboticsLab
278255,00:A3:8E:67:4C:81,-76,roboticsLab
278255,00:27:E3:29:DC:00,-83,roboticsLab
278255,00:27:E3:29:E8:80,-83,roboticsLab
278255,70:EA:1A:22:A5:A1,-90,roboticsLab
283069,70:EA:1A:22:A9:41,-58,roboticsLab
283069,08:4F:A9:39:6A:41,-65,roboticsLab
283069,00:A3:8E:67:4C:81,-81,roboticsLab
283069,00:27:E3:29:DC:00,-82,roboticsLab
283069,08:4F:A9:30:00:01,-82,roboticsLab
283069,00:27:E3:29:E8:80,-83,roboticsLab
287881,70:EA:1A:22:A9:41,-58,roboticsLab
287881,08:4F:A9:39:6A:41,-61,roboticsLab
287881,00:A3:8E:67:4C:81,-80,roboticsLab
287881,08:4F:A9:30:00:01,-80,roboticsLab
287881,00:27:E3:29:DC:00,-84,roboticsLab
287881,00:27:E3:29:E8:80,-84,roboticsLab
287881,4C:77:6D:10:31:E1,-87,roboticsLab
292895,70:EA:1A:22:A9:41,-60,roboticsLab
292895,08:4F:A9:39:6A:41,-61,roboticsLab
292895,00:A3:8E:67:4C:81,-78,roboticsLab
292895,08:4F:A9:30:00:01,-79,roboticsLab
292895,00:27:E3:29:DC:00,-85,roboticsLab
292895,00:27:E3:29:E8:80,-85,roboticsLab
292895,4C:77:6D:10:31:E1,-86,roboticsLab
297708,08:4F:A9:39:6A:41,-63,roboticsLab
297708,70:EA:1A:22:A9:41,-63,roboticsLab
297708,00:A3:8E:67:4C:81,-79,roboticsLab
297708,00:27:E3:29:E8:80,-81,roboticsLab
297708,08:4F:A9:30:00:01,-82,roboticsLab
297708,00:27:E3:29:DC:00,-85,roboticsLab
297708,4C:77:6D:10:31:E1,-86,roboticsLab
297708,00:A3:8E:4E:29:A1,-89,roboticsLab
302522,70:EA:1A:22:A9:41,-59,roboticsLab
302522,08:4F:A9:39:6A:41,-60,roboticsLab
302522,00:A3:8E:67:4C:81,-75,roboticsLab
302522,08:4F:A9:30:00:01,-80,roboticsLab
302522,00:27:E3:29:E8:80,-83,roboticsLab
302522,00:27:E3:29:DC:00,-86,roboticsLab
302522,00:A3:8E:4E:29:A1,-88,roboticsLab
302522,4C:77:6D:10:31:E1,-88,roboticsLab
307335,70:EA:1A:22:A9:41,-59,roboticsLab
307335,08:4F:A9:39:6A:41,-62,roboticsLab
307335,08:4F:A9:30:00:01,-73,roboticsLab
307335,00:A3:8E:67:4C:81,-80,roboticsLab
307335,00:27:E3:29:E8:80,-84,roboticsLab
307335,00:27:E3:29:DC:00,-85,roboticsLab
307335,4C:77:6D:10:31:E1,-85,roboticsLab
307335,00:A3:8E:4E:29:A1,-88,roboticsLab
307335,70:EA:1A:22:A5:A1,-89,roboticsLab
312359,70:EA:1A:22:A9:41,-62,roboticsLab
312359,00:A3:8E:67:4C:81,-69,roboticsLab
312359,08:4F:A9:39:6A:41,-76,roboticsLab
312359,00:27:E3:29:E8:80,-81,roboticsLab
312359,00:27:E3:29:DC:00,-82,roboticsLab
312359,70:EA:1A:22:9B:81,-86,roboticsLab
312359,08:4F:A9:2D:77:41,-86,roboticsLab
312359,00:A3:8E:60:EB:E1,-87,roboticsLab
312359,08:4F:A9:30:00:01,-89,roboticsLab
312359,CC:DB:93:65:2D:20,-90,roboticsLab
317182,70:EA:1A:22:A9:41,-78,roboticsLab
317182,00:27:E3:29:E8:80,-80,roboticsLab
317182,00:A3:8E:67:4C:81,-83,roboticsLab
317182,00:A3:8E:60:EB:E1,-85,roboticsLab
321985,00:27:E3:29:E8:80,-70,roboticsLab
321985,70:EA:1A:22:A9:41,-75,roboticsLab
321985,00:A3:8E:60:EB:E1,-84,roboticsLab
321985,00:A3:8E:67:4C:81,-85,roboticsLab
321985,70:EA:1A:22:9B:81,-89,roboticsLab
326789,70:EA:1A:22:A9:41,-73,roboticsLab
326789,00:27:E3:29:E8:80,-75,roboticsLab
326789,00:A3:8E:67:4C:81,-79,roboticsLab
326789,08:4F:A9:2D:77:41,-83,roboticsLab
326789,00:A3:8E:60:EB:E1,-87,roboticsLab
326789,08:4F:A9:30:00:01,-88,roboticsLab
331601,00:27:E3:29:E8:80,-75,roboticsLab
331601,00:A3:8E:67:4C:81,-76,roboticsLab
331601,70:EA:1A:22:A9:41,-77,roboticsLab
331601,08:4F:A9:2D:77:41,-86,roboticsLab
331601,00:A3:8E:60:EB:E1,-86,roboticsLab
331601,00:27:E3:29:CD:E0,-88,roboticsLab
336414,00:27:E3:29:E8:80,-73,roboticsLab
336414,00:A3:8E:67:4C:81,-77,roboticsLab
336414,70:EA:1A:22:A9:41,-77,roboticsLab
336414,08:4F:A9:2D:77:41,-87,roboticsLab
336414,00:A3:8E:60:EB:E1,-87,roboticsLab
336414,08:4F:A9:30:00:01,-88,roboticsLab
336414,70:EA:1A:22:9B:81,-89,roboticsLab
341228,00:27:E3:29:E8:80,-76,roboticsLab
341228,70:EA:1A:22:A9:41,-78,roboticsLab
341228,00:A3:8E:67:4C:81,-79,roboticsLab
341228,08:4F:A9:30:00:01,-86,roboticsLab
341228,08:4F:A9:39:6A:41,-88,roboticsLab
341228,08:4F:A9:2D:77:41,-88,roboticsLab
341228,00:A3:8E:60:EB:E1,-88,roboticsLab
346040,00:27:E3:29:E8:80,-72,roboticsLab
346040,70:EA:1A:22:A9:41,-74,roboticsLab
346040,00:A3:8E:67:4C:81,-78,roboticsLab
346040,08:4F:A9:2D:77:41,-84,roboticsLab
346040,00:A3:8E:60:EB:E1,-85,roboticsLab
350843,00:A3:8E:67:4C:81,-76,roboticsLab
350843,70:EA:1A:22:A9:41,-80,roboticsLab
350843,00:27:E3:29:E8:80,-80,roboticsLab
350843,70:EA:1A:22:9B:81,-85,roboticsLab
350843,08:4F:A9:39:6A:41,-86,roboticsLab
350843,08:4F:A9:2D:77:41,-86,roboticsLab
350843,00:A3:8E:60:EB:E1,-89,roboticsLab
350843,08:4F:A9:30:00:01,-90,roboticsLab
355656,00:27:E3:29:E8:80,-68,roboticsLab
355656,00:A3:8E:67:4C:81,-80,roboticsLab
355656,70:EA:1A:22:A9:41,-84,roboticsLab
355656,08:4F:A9:2D:77:41,-86,roboticsLab
355656,70:EA:1A:22:9B:81,-86,roboticsLab
355656,00:A3:8E:60:EB:E1,-87,roboticsLab
355656,08:4F:A9:39:6A:41,-88,roboticsLab
360469,00:27:E3:29:E8:80,-70,roboticsLab
360469,00:A3:8E:67:4C:81,-81,roboticsLab
360469,70:EA:1A:22:A9:41,-82,roboticsLab
360469,00:A3:8E:60:EB:E1,-87,roboticsLab
360469,00:27:E3:29:CD:E0,-88,roboticsLab
360469,08:4F:A9:39:6A:41,-89,roboticsLab
365283,00:27:E3:29:E8:80,-71,roboticsLab
365283,70:EA:1A:22:A9:41,-80,roboticsLab
365283,00:A3:8E:67:4C:81,-82,roboticsLab
365283,08:4F:A9:2D:77:41,-88,roboticsLab
365283,08:4F:A9:39:6A:41,-89,roboticsLab
365283,70:EA:1A:22:9B:81,-89,roboticsLab
370095,00:27:E3:29:E8:80,-68,roboticsLab
370095,70:EA:1A:22:A9:41,-79,roboticsLab
370095,00:A3:8E:67:4C:81,-82,roboticsLab
370095,70:EA:1A:22:9B:81,-85,roboticsLab
370095,08:4F:A9:2D:77:41,-87,roboticsLab
370095,08:4F:A9:39:6A:41,-90,roboticsLab
370095,08:4F:A9:30:00:01,-93,roboticsLab
374908,00:27:E3:29:E8:80,-70,roboticsLab
374908,70:EA:1A:22:A9:41,-76,roboticsLab
374908,00:A3:8E:67:4C:81,-79,roboticsLab
374908,70:EA:1A:22:9B:81,-86,roboticsLab
374908,08:4F:A9:2D:77:41,-87,roboticsLab
374908,08:4F:A9:39:6A:41,-88,roboticsLab
379721,00:27:E3:29:E8:80,-79,roboticsLab
379721,70:EA:1A:22:A9:41,-81,roboticsLab
379721,00:A3:8E:67:4C:81,-83,roboticsLab
379721,08:4F:A9:2D:77:41,-87,roboticsLab
384524,00:27:E3:29:E8:80,-73,roboticsLab
384524,00:A3:8E:67:4C:81,-84,roboticsLab
384524,08:4F:A9:2D:77:41,-85,roboticsLab
384524,70:EA:1A:22:A9:41,-86,roboticsLab
384524,08:4F:A9:30:00:01,-88,roboticsLab
389327,00:27:E3:29:E8:80,-76,roboticsLab
389327,00:A3:8E:67:4C:81,-78,roboticsLab
389327,70:EA:1A:22:A9:41,-80,roboticsLab
389327,08:4F:A9:2D:77:41,-86,roboticsLab
389327,08:4F:A9:39:6A:41,-89,roboticsLab
389327,70:EA:1A:22:9B:81,-90,roboticsLab
389327,08:4F:A9:30:00:01,-90,roboticsLab
394141,00:27:E3:29:E8:80,-75,roboticsLab
394141,70:EA:1A:22:A9:41,-77,roboticsLab
394141,00:A3:8E:67:4C:81,-78,roboticsLab
394141,08:4F:A9:2D:77:41,-84,roboticsLab
394141,70:EA:1A:22:9B:81,-86,roboticsLab
394141,08:4F:A9:30:00:01,-89,roboticsLab
399154,00:A3:8E:67:4C:81,-74,roboticsLab
399154,00:27:E3:29:E8:80,-74,roboticsLab
399154,70:EA:1A:22:A9:41,-79,roboticsLab
399154,08:4F:A9:2D:77:41,-86,roboticsLab
399154,08:4F:A9:39:6A:41,-87,roboticsLab
399154,08:4F:A9:30:00:01,-87,roboticsLab
399154,70:EA:1A:22:9B:81,-88,roboticsLab
403968,00:27:E3:29:E8:80,-70,roboticsLab
403968,00:A3:8E:67:4C:81,-77,roboticsLab
403968,70:EA:1A:22:A9:41,-78,roboticsLab
403968,08:4F:A9:2D:77:41,-83,roboticsLab
403968,70:EA:1A:22:9B:81,-85,roboticsLab
403968,08:4F:A9:39:6A:41,-87,roboticsLab
403968,00:A3:8E:60:EB:E1,-91,roboticsLab
408780,00:27:E3:29:E8:80,-71,roboticsLab
408780,00:A3:8E:67:4C:81,-72,roboticsLab
408780,08:4F:A9:2D:77:41,-82,roboticsLab
408780,70:EA:1A:22:A9:41,-83,roboticsLab
408780,70:EA:1A:22:9B:81,-88,roboticsLab
408780,08:4F:A9:39:6A:41,-89,roboticsLab
413593,00:27:E3:29:E8:80,-74,roboticsLab
413593,00:A3:8E:67:4C:81,-76,roboticsLab
413593,70:EA:1A:22:A9:41,-84,roboticsLab
413593,08:4F:A9:2D:77:41,-84,roboticsLab
418396,00:27:E3:29:E8:80,-65,roboticsLab
418396,00:A3:8E:67:4C:81,-76,roboticsLab
418396,08:4F:A9:2D:77:41,-83,roboticsLab
418396,70:EA:1A:22:A9:41,-85,roboticsLab
418396,70:EA:1A:22:9B:81,-88,roboticsLab
418396,08:4F:A9:39:6A:41,-89,roboticsLab
423210,00:27:E3:29:E8:80,-71,roboticsLab
423210,70:EA:1A:22:A9:41,-76,roboticsLab
423210,00:A3:8E:67:4C:81,-77,roboticsLab
423210,08:4F:A9:39:6A:41,-88,roboticsLab
423210,70:EA:1A:22:9B:81,-88,roboticsLab
423210,08:4F:A9:30:00:01,-88,roboticsLab
423210,08:4F:A9:2D:77:41,-89,roboticsLab
etimestamp,mac,rssi,systemsLab2
3993,00:27:E3:29:E8:80,-66,systemsLab2
3993,00:A3:8E:60:F3:80,-71,systemsLab2
