location,00:27:E3:29:CD:E0,00:27:E3:29:CE:40,00:27:E3:29:D1:20,00:27:E3:29:D2:A0,00:27:E3:29:D2:E0,00:27:E3:29:DC:00,00:27:E3:29:E8:80,00:A3:8E:4E:29:A1,00:A3:8E:60:EB:E1,00:A3:8E:60:F3:80,00:A3:8E:65:44:00,00:A3:8E:67:4C:81,08:4F:A9:10:4B:81,08:4F:A9:2D:77:41,08:4F:A9:2D:8A:41,08:4F:A9:2D:8A:A1,08:4F:A9:30:00:01,08:4F:A9:39:68:21,08:4F:A9:39:6A:41,40:01:7A:01:B3:82,40:01:7A:01:B8:82,40:01:7A:AF:D3:62,40:01:7A:B1:00:42,4C:77:6D:10:31:E1,70:EA:1A:22:8F:E1,70:EA:1A:22:96:21,70:EA:1A:22:96:A1,70:EA:1A:22:9B:81,70:EA:1A:22:9F:21,70:EA:1A:22:9F:E1,70:EA:1A:22:A5:A1,70:EA:1A:22:A9:41,70:EA:1A:22:A9:A1,70:EA:1A:65:2E:A1,CC:DB:93:65:2D:20
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-34.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-105.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.5,-105.0,-34.0,-105.0,-105.0,-105.0,-105.0,-86.5,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-105.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-69.0,-105.0,-34.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-105.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-105.0,-34.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-71.0,-105.0,-105.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-34.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-105.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-36.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-67.0,-89.0,-35.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-85.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-64.0,-88.0,-42.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-71.0,-105.0,-105.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-62.0,-86.0,-44.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-89.0,-71.0,-105.0,-85.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-62.0,-87.0,-47.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-88.0,-71.0,-105.0,-85.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-62.0,-89.0,-46.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-88.0,-71.0,-105.0,-82.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-59.0,-105.0,-50.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-90.0,-71.0,-105.0,-85.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-60.0,-90.0,-42.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-87.0,-69.0,-105.0,-80.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-57.0,-84.0,-49.0,-105.0,-105.0,-105.0,-105.0,-74.0,-105.0,-105.0,-105.0,-105.0,-89.0,-68.0,-105.0,-79.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-63.0,-105.0,-40.0,-105.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-85.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-65.0,-105.0,-39.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-78.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-57.0,-83.0,-44.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-87.0,-78.0,-105.0,-84.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-58.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-61.0,-90.0,-58.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-70.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-82.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-67.0,-89.0,-58.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-64.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-83.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,-105.0,-69.0,-105.0,-52.0,-105.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-56.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-80.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-66.0,-105.0,-51.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-56.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-67.0,-87.0,-50.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-57.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-87.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-65.0,-105.0,-51.0,-105.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-58.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-81.0,-79.0,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-70.0,-87.0,-51.0,-105.0,-105.0,-105.0,-105.0,-83.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-56.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-66.0,-105.0,-51.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-57.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-64.0,-105.0,-51.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-55.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-79.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-65.0,-87.0,-50.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-56.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-79.0,-89.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-75.0,-105.0,-65.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-67.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-81.0,-83.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-70.0,-105.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-68.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-78.0,-87.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-71.0,-105.0,-68.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-65.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-69.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-64.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-68.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-57.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-66.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-90.0,-60.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-67.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-60.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-87.0,-105.0,-105.0,-75.0,-105.0,-64.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-61.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-89.0,-88.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-66.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-64.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-64.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,-55.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-82.0,-105.0,-68.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,-56.0,-105.0,-105.0,-105.0
csHod,-105.0,-105.0,-105.0,-86.0,-87.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-88.0,-105.0,-105.0,-79.0,-105.0,-64.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-55.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-84.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.5,-105.0,-86.5,-86.5,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-78.0,-69.0,-73.0,-85.0,-105.0,-105.0,-67.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-86.0,-86.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-85.0,-82.0,-72.0,-86.0,-105.0,-105.0,-60.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-86.0,-105.0,-85.0,-81.0,-89.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-85.0,-83.0,-75.0,-86.0,-105.0,-86.0,-62.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-88.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-72.0,-76.0,-87.0,-105.0,-105.0,-62.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-86.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-78.0,-70.0,-105.0,-105.0,-105.0,-66.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-83.0,-90.0,-84.0,-82.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,-79.0,-72.0,-69.0,-105.0,-105.0,-105.0,-69.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-70.0,-73.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-84.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-73.0,-75.0,-88.0,-105.0,-105.0,-65.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-86.0,-105.0,-84.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-81.0,-73.0,-70.0,-87.0,-105.0,-105.0,-68.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-82.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-86.0,-85.0,-75.0,-80.0,-89.0,-105.0,-105.0,-70.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-84.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-82.0,-72.0,-73.0,-105.0,-105.0,-105.0,-71.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-85.0,-105.0,-79.0,-79.0,-86.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-75.0,-70.0,-74.0,-105.0,-105.0,-89.0,-63.0,-105.0,-105.0,-105.0
d151d153,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-86.0,-83.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-77.0,-68.0,-80.0,-105.0,-105.0,-105.0,-68.0,-105.0,-105.0,-105.0
