"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.331048278E1,-9.923965931E-1,2.141613483E0,9.565434456E0,9.852354827E0
1.331299559E1,-9.780313969E-1,2.141613483E0,9.575011253E0,9.860217758E0
1.331550824E1,-9.971849918E-1,2.127248287E0,9.603741646E0,9.886931616E0
1.331802090E1,-9.923965931E-1,2.127248287E0,9.618106842E0,9.900404815E0
1.332053356E1,-9.732429981E-1,2.112883091E0,9.661202431E0,9.937319020E0
1.332304627E1,-9.636662006E-1,2.079364061E0,9.685144424E0,9.952609204E0
1.332555903E1,-9.301473498E-1,2.069787264E0,9.699509621E0,9.961409553E0
1.332807189E1,-9.349357486E-1,2.060210466E0,9.699509621E0,9.959872434E0
1.333058486E1,-9.301473498E-1,2.045845270E0,9.694721222E0,9.951797653E0
1.333309793E1,-9.445125461E-1,2.031480074E0,9.704298019E0,9.959538910E0
1.333561111E1,-9.397241473E-1,2.021903276E0,9.713874817E0,9.966470704E0
1.333812439E1,-9.349357486E-1,2.026691675E0,9.723451614E0,9.976326744E0
1.334063772E1,-9.540894032E-1,2.017114878E0,9.728240013E0,9.980866334E0
1.334315111E1,-9.636662006E-1,2.002749681E0,9.737816811E0,9.988229827E0
1.334566455E1,-9.684545994E-1,1.993172884E0,9.737816811E0,9.986777193E0
1.334817804E1,-9.780313969E-1,1.988384485E0,9.728240013E0,9.977418104E0
1.335069158E1,-9.828197956E-1,1.969230890E0,9.728240013E0,9.974089372E0
1.335320512E1,-9.828197956E-1,1.935712099E0,9.752182007E0,9.990894353E0
1.335571866E1,-9.636662006E-1,1.935712099E0,9.747393608E0,9.984353561E0
1.335823220E1,-9.684545994E-1,1.930923700E0,9.742605209E0,9.979214744E0
1.336074575E1,-9.493009448E-1,1.930923700E0,9.737816811E0,9.972698474E0
1.336325929E1,-9.253589511E-1,1.940500498E0,9.752182007E0,9.986334927E0
1.336577288E1,-9.157821536E-1,1.930923700E0,9.766547203E0,9.997628097E0
1.336828647E1,-8.870517015E-1,1.930923700E0,9.752182007E0,9.981001000E0
1.337080007E1,-8.822633028E-1,1.930923700E0,9.761758804E0,9.989934425E0
1.337331366E1,-8.918401599E-1,1.935712099E0,9.766547203E0,9.996389572E0
1.337582726E1,-8.774749041E-1,1.945288897E0,9.728240013E0,9.959556459E0
1.337834085E1,-8.631097078E-1,1.940500498E0,9.718663216E0,9.948010618E0
1.338085444E1,-8.535329103E-1,1.940500498E0,9.733028412E0,9.961219939E0
1.338336804E1,-8.391677141E-1,1.935712099E0,9.747393608E0,9.973107135E0
1.338588163E1,-8.056488633E-1,1.945288897E0,9.747393608E0,9.972206433E0
1.338839507E1,-7.960720658E-1,1.945288897E0,9.766547203E0,9.990161355E0
1.339090793E1,-7.769184709E-1,1.950077295E0,9.771335602E0,9.994268518E0
1.339342080E1,-7.769184709E-1,1.930923700E0,9.761758804E0,9.981182475E0
1.339593366E1,-7.769184709E-1,1.935712099E0,9.737816811E0,9.958697700E0
1.339844653E1,-7.864952683E-1,1.940500498E0,9.728240013E0,9.951018578E0
1.340095944E1,-8.056488633E-1,1.969230890E0,9.733028412E0,9.962870192E0
1.340347241E1,-8.056488633E-1,1.969230890E0,9.733028412E0,9.962870192E0
1.340598548E1,-8.056488633E-1,1.945288897E0,9.728240013E0,9.953485457E0
1.340849866E1,-7.960720658E-1,1.911770105E0,9.713874817E0,9.932167922E0
1.341101194E1,-7.864952683E-1,1.873462796E0,9.685144424E0,9.895982022E0
1.341352533E1,-8.008604646E-1,1.859097600E0,9.685144424E0,9.894424889E0
1.341603882E1,-8.295909166E-1,1.868674397E0,9.694721222E0,9.907965718E0
1.341855241E1,-8.295909166E-1,1.863885999E0,9.670779228E0,9.883636122E0
1.342106611E1,-8.391677141E-1,1.854309201E0,9.670779228E0,9.882643166E0
1.342357991E1,-8.583213091E-1,1.835155606E0,9.665990829E0,9.876026037E0
1.342609377E1,-8.631097078E-1,1.849520802E0,9.680356026E0,9.893178375E0
1.342860762E1,-8.678981066E-1,1.854309201E0,9.675567627E0,9.889808827E0
1.343112043E1,-8.583213091E-1,1.844732404E0,9.675567627E0,9.887181702E0
1.343363325E1,-8.535329103E-1,1.825578809E0,9.699509621E0,9.906651467E0
1.343614606E1,-8.391677141E-1,1.849520802E0,9.699509621E0,9.909864607E0
1.343865887E1,-8.200140595E-1,1.854309201E0,9.694721222E0,9.904468953E0
1.344117173E1,-8.248024583E-1,1.835155606E0,9.699509621E0,9.905987183E0
1.344368465E1,-8.056488633E-1,1.830367208E0,9.728240013E0,9.931664914E0
1.344619767E1,-8.056488633E-1,1.849520802E0,9.747393608E0,9.953968025E0
1.344871075E1,-7.769184709E-1,1.839944005E0,9.776124001E0,9.978055759E0
1.345122387E1,-7.577648163E-1,1.835155606E0,9.790489197E0,9.989778893E0
1.345373705E1,-7.529764175E-1,1.830367208E0,9.814431190E0,1.001200665E1
1.345625028E1,-7.433996201E-1,1.849520802E0,9.814431190E0,1.001481052E1
1.345876356E1,-7.386112213E-1,1.849520802E0,9.828796387E0,1.002853490E1
1.346127689E1,-7.577648163E-1,1.878251195E0,9.819219589E0,1.002592182E1
1.346379028E1,-7.290344238E-1,1.883039594E0,9.824007988E0,1.002937995E1
1.346630371E1,-7.146692276E-1,1.902193308E0,9.819219589E0,1.002727106E1
1.346881720E1,-7.050924301E-1,1.897404790E0,9.833584785E0,1.003975548E1
1.347133075E1,-7.003039718E-1,1.902193308E0,9.847949982E0,1.005439625E1
1.347384434E1,-6.907271743E-1,1.911770105E0,9.847949982E0,1.005555010E1
1.347635798E1,-6.715735793E-1,1.906981707E0,9.843161583E0,1.004865266E1
1.347887168E1,-6.667851806E-1,1.911770105E0,9.833584785E0,1.003986340E1
1.348138543E1,-6.811503768E-1,1.916558504E0,9.814431190E0,1.002298468E1
1.348389923E1,-6.763619781E-1,1.911770105E0,9.814431190E0,1.002174586E1
1.348641309E1,-6.811503768E-1,1.916558504E0,9.804854393E0,1.001360734E1
1.348892694E1,-6.763619781E-1,1.906981707E0,9.785700798E0,9.992696576E0
1.349144080E1,-6.907271743E-1,1.935712099E0,9.771335602E0,9.985143204E0
1.349395465E1,-7.003039718E-1,1.916558504E0,9.761758804E0,9.972740702E0
1.349646851E1,-6.859387755E-1,1.935712099E0,9.761758804E0,9.975441258E0
1.349898226E1,-6.619967818E-1,1.950077295E0,9.776124001E0,9.990677738E0
1.350149575E1,-6.715735793E-1,1.950077295E0,9.780912399E0,9.996002196E0
1.350400918E1,-6.476315856E-1,1.950077295E0,9.780912399E0,9.994422219E0
1.350652252E1,-6.332663298E-1,1.959654093E0,9.804854393E0,1.001880432E1
1.350903585E1,-6.380547285E-1,1.950077295E0,9.833584785E0,1.004536236E1
1.351154918E1,-6.045359373E-1,1.954865694E0,9.867103577E0,1.007703809E1
1.351406252E1,-6.093243361E-1,1.959654093E0,9.871891975E0,1.008294458E1
1.351657585E1,-5.758054852E-1,1.954865694E0,9.891045570E0,1.009880361E1
1.351908918E1,-5.710170865E-1,1.940500498E0,9.910199165E0,1.011452669E1
1.352160257E1,-5.566518903E-1,1.930923700E0,9.938929558E0,1.014005170E1
1.352411601E1,-5.374982953E-1,1.945288897E0,9.962871552E0,1.016522813E1
1.352662950E1,-5.327098966E-1,1.926135302E0,9.972448349E0,1.017071792E1
1.352914298E1,-5.183446407E-1,1.940500498E0,9.972448349E0,1.017270610E1
1.353165642E1,-5.135562420E-1,1.945288897E0,1.000117874E1,1.020154229E1
1.353416913E1,-5.039794445E-1,1.954865694E0,1.002512074E1,1.022636499E1
1.353668184E1,-4.800374508E-1,1.959654093E0,1.002033234E1,1.022143533E1
1.353919455E1,-4.656722248E-1,1.950077295E0,1.003948593E1,1.023772093E1
1.354170726E1,-4.656722248E-1,1.954865694E0,1.006342793E1,1.026211148E1
1.354421996E1,-4.560954273E-1,1.974019289E0,1.009215832E1,1.029351421E1
1.354673267E1,-4.321534038E-1,1.964442492E0,1.012088871E1,1.031882644E1
1.354924538E1,-4.225766063E-1,1.964442492E0,1.014004230E1,1.033721738E1
1.355175814E1,-4.082113802E-1,1.978807688E0,1.016877270E1,1.036755779E1
1.355427100E1,-3.986345828E-1,1.974019289E0,1.018792725E1,1.038506251E1
1.355678397E1,-3.938461840E-1,1.974019289E0,1.022144604E1,1.041776493E1
1.355929710E1,-3.794809580E-1,1.983596087E0,1.025017643E1,1.044723772E1
1.356181038E1,-3.890577853E-1,2.012326479E0,1.028369522E1,1.048595304E1
1.356432382E1,-4.129997790E-1,2.012326479E0,1.031242561E1,1.051504392E1
1.356683741E1,-4.034229815E-1,2.017114878E0,1.031721401E1,1.052028552E1
1.356935116E1,-3.986345828E-1,2.036268473E0,1.033157921E1,1.053787587E1
1.357186507E1,-3.794809580E-1,2.017114878E0,1.032679081E1,1.052878752E1
1.357437908E1,-3.651157618E-1,2.017114878E0,1.032200241E1,1.052358284E1
1.357689319E1,-3.507505357E-1,2.036268473E0,1.031242561E1,1.051739213E1
1.357940736E1,-3.555389643E-1,2.060210466E0,1.029806042E1,1.050813606E1
1.358192153E1,-3.603273630E-1,2.050633669E0,1.029327202E1,1.050173239E1
1.358443569E1,-3.507505357E-1,2.060210466E0,1.026454163E1,1.047512806E1
1.358694887E1,-3.603273630E-1,2.041056871E0,1.025017643E1,1.045762238E1
1.358946205E1,-3.842693865E-1,2.031480074E0,1.025017643E1,1.045660992E1
1.359197522E1,-3.938461840E-1,2.045845270E0,1.021186924E1,1.042222966E1
1.359448830E1,-3.842693865E-1,2.050633669E0,1.015919590E1,1.037121125E1
1.359700137E1,-3.842693865E-1,2.050633669E0,1.012567711E1,1.033837987E1
1.359951439E1,-3.746925592E-1,2.050633669E0,1.011610031E1,1.032864843E1
1.360202741E1,-3.555389643E-1,2.050633669E0,1.009215832E1,1.030452162E1
1.360454043E1,-3.651157618E-1,2.055422068E0,1.006342793E1,1.027767732E1
1.360705345E1,-3.699041605E-1,2.060210466E0,1.006821632E1,1.028349533E1
1.360956647E1,-3.794809580E-1,2.055422068E0,1.004906273E1,1.026413306E1
1.361207929E1,-3.794809580E-1,2.060210466E0,1.001554394E1,1.023228192E1
1.361459210E1,-3.890577853E-1,2.074575663E0,1.001075554E1,1.023085806E1
1.361710491E1,-3.842693865E-1,2.079364061E0,9.991601944E0,1.021290983E1
1.361961772E1,-3.794809580E-1,2.103306293E0,9.967659950E0,1.019422131E1
1.362213043E1,-3.746925592E-1,2.112883091E0,9.948506355E0,1.017730063E1
1.362464283E1,-3.938461840E-1,2.122459888E0,9.924564362E0,1.015661994E1
1.362715522E1,-3.938461840E-1,2.132036686E0,9.914987564E0,1.014926961E1
1.362966762E1,-4.034229815E-1,2.132036686E0,9.881468773E0,1.011690445E1
1.363218002E1,-4.225766063E-1,2.122459888E0,9.862315178E0,1.009696329E1
1.363469241E1,-4.225766063E-1,2.132036686E0,9.847949982E0,1.008495267E1
1.363720481E1,-4.273650050E-1,2.146401882E0,9.862315178E0,1.010222463E1
1.363971710E1,-4.321534038E-1,2.151190281E0,9.843161583E0,1.008475117E1
1.364222918E1,-4.465186298E-1,2.165555477E0,9.833584785E0,1.007910706E1
1.364474127E1,-4.369418025E-1,2.184709072E0,9.785700798E0,1.003612535E1
1.364725335E1,-4.273650050E-1,2.194285870E0,9.761758804E0,1.001446286E1
1.364976543E1,-4.177882075E-1,2.170343876E0,9.728240013E0,9.976151226E0
1.365227752E1,-4.129997790E-1,2.165555477E0,9.704298019E0,9.951562661E0
1.365478965E1,-4.082113802E-1,2.179920673E0,9.694721222E0,9.945165169E0
1.365730184E1,-4.034229815E-1,2.203862667E0,9.656414032E0,9.912925538E0
1.365981413E1,-4.034229815E-1,2.208651066E0,9.603741646E0,9.862694522E0
1.366232653E1,-4.321534038E-1,2.223016262E0,9.570222855E0,9.834516935E0
1.366483903E1,-4.082113802E-1,2.242169857E0,9.536704063E0,9.805237712E0
1.366735168E1,-4.177882075E-1,2.246958256E0,9.517550468E0,9.788111938E0
1.366986450E1,-4.273650050E-1,2.266111851E0,9.498396873E0,9.774325907E0
1.367237746E1,-4.177882075E-1,2.285265446E0,9.479243279E0,9.759766302E0
1.367489059E1,-4.177882075E-1,2.299630642E0,9.455301285E0,9.739895814E0
1.367740387E1,-4.177882075E-1,2.299630642E0,9.421782494E0,9.707359756E0
1.367991731E1,-4.225766063E-1,2.294842243E0,9.407417297E0,9.692490501E0
1.368243085E1,-4.129997790E-1,2.313995838E0,9.378686905E0,9.668759673E0
1.368494450E1,-3.986345828E-1,2.323572636E0,9.345168114E0,9.637949284E0
1.368745819E1,-4.129997790E-1,2.333149672E0,9.311649323E0,9.608380161E0
1.368997189E1,-4.273650050E-1,2.333149672E0,9.306860924E0,9.604368198E0
1.369248481E1,-4.225766063E-1,2.347514868E0,9.321226120E0,9.621572295E0
1.369499705E1,-4.129997790E-1,2.357091665E0,9.311649323E0,9.614221916E0
1.369750929E1,-4.177882075E-1,2.381033659E0,9.287707329E0,9.597154563E0
1.370002158E1,-4.321534038E-1,2.404975653E0,9.321226120E0,9.636177709E0
1.370253392E1,-4.129997790E-1,2.419340849E0,9.340379715E0,9.657456817E0
1.370504637E1,-4.082113802E-1,2.428917646E0,9.378686905E0,9.696702817E0
1.370755892E1,-3.938461840E-1,2.452859640E0,9.402628899E0,9.725279710E0
1.371007163E1,-3.794809580E-1,2.443282843E0,9.416994095E0,9.736190971E0
1.371258450E1,-3.938461840E-1,2.457648039E0,9.412205696E0,9.735746749E0
1.371509757E1,-3.794809580E-1,2.476801634E0,9.455301285E0,9.781680557E0
1.371761080E1,-3.651157618E-1,2.462436438E0,9.488820076E0,9.809924014E0
1.372012418E1,-3.651157618E-1,2.486378431E0,9.512762070E0,9.839107145E0
1.372263772E1,-3.459621370E-1,2.495955229E0,9.531915665E0,9.859355889E0
1.372515142E1,-3.363853395E-1,2.500743628E0,9.560646057E0,9.888014301E0
1.372766522E1,-3.220201433E-1,2.500743628E0,9.594164848E0,9.919950343E0
1.373017913E1,-3.028665185E-1,2.495955229E0,9.618106842E0,9.941302724E0
1.373269309E1,-2.645592988E-1,2.476801634E0,9.642048836E0,9.958596473E0
1.373520710E1,-2.501940727E-1,2.491166830E0,9.637260437E0,9.957173192E0
1.373772111E1,-2.406172752E-1,2.495955229E0,9.656414032E0,9.976673851E0
1.374023444E1,-2.262520641E-1,2.505532026E0,9.680356026E0,1.000190849E1
1.374274778E1,-1.975216419E-1,2.529474020E0,9.689932823E0,1.001658883E1
1.374526101E1,-1.831564307E-1,2.543839216E0,9.675567627E0,1.000606182E1
1.374777418E1,-1.640028208E-1,2.548627615E0,9.670779228E0,1.000231826E1
1.375028689E1,-1.400607973E-1,2.567781210E0,9.670779228E0,1.000685206E1
1.375279960E1,-1.304839998E-1,2.582146645E0,9.665990829E0,1.000579263E1
1.375531231E1,-1.065419763E-1,2.591723442E0,9.642048836E0,9.984862911E0
1.375782502E1,-1.065419763E-1,2.610877037E0,9.622895241E0,9.971366151E0
1.376033772E1,-8.738835901E-2,2.601300240E0,9.618106842E0,9.964054340E0
1.376285048E1,-4.908113554E-2,2.596511841E0,9.608530045E0,9.953297560E0
1.376536330E1,-1.077390742E-2,2.601300240E0,9.594164848E0,9.940567295E0
1.376787616E1,8.379706182E-3,2.610877037E0,9.584588051E0,9.933834971E0
1.377038908E1,1.795651205E-2,2.625242233E0,9.546280861E0,9.900691769E0
1.377290205E1,4.668693244E-2,2.630030632E0,9.536704063E0,9.892823924E0
1.377541507E1,4.668693244E-2,2.649184227E0,9.536704063E0,9.897933175E0
1.377792814E1,5.626374111E-2,2.668337822E0,9.536704063E0,9.903126614E0
1.378044127E1,8.020575345E-2,2.677914619E0,9.565434456E0,9.933538946E0
1.378295444E1,9.457096457E-2,2.673126221E0,9.579799652E0,9.946210778E0
1.378546762E1,1.089361757E-1,2.692279816E0,9.589376450E0,9.960741859E0
1.378798080E1,1.233013868E-1,2.706645012E0,9.608530045E0,9.983234950E0
1.379049397E1,1.520318091E-1,2.692279816E0,9.665990829E0,1.003508161E1
1.379300715E1,1.711854190E-1,2.668337822E0,9.675567627E0,1.003822395E1
1.379552033E1,1.855506301E-1,2.658761024E0,9.685144424E0,1.004517107E1
1.379803351E1,2.047042400E-1,2.663549423E0,9.737816811E0,1.009759752E1
1.380054668E1,1.951274425E-1,2.677914619E0,9.761758804E0,1.012428943E1
1.380305986E1,1.903390288E-1,2.677914619E0,9.800065994E0,1.016113917E1
1.380557304E1,1.999158412E-1,2.692279816E0,9.824007988E0,1.018820249E1
1.380808621E1,1.903390288E-1,2.692279816E0,9.857526779E0,1.022034411E1
1.381059939E1,1.903390288E-1,2.668337822E0,9.871891975E0,1.022792779E1
1.381311257E1,1.807622313E-1,2.677914619E0,9.910199165E0,1.026722695E1
1.381562574E1,1.855506301E-1,2.653972626E0,9.929352760E0,1.027959367E1
1.381813892E1,1.711854190E-1,2.639607430E0,9.953294754E0,1.029878188E1
1.382065210E1,1.616086215E-1,2.610877037E0,9.972448349E0,1.030982649E1
1.382316528E1,1.328781992E-1,2.601300240E0,9.986813545E0,1.032089455E1
1.382567845E1,1.424549967E-1,2.586935043E0,9.958083153E0,1.028960380E1
1.382819163E1,9.935937077E-2,2.572569609E0,9.948506355E0,1.027622330E1
1.383070481E1,8.978256583E-2,2.562992811E0,9.943717957E0,1.026910511E1
1.383321804E1,6.584054977E-2,2.534262419E0,9.919775963E0,1.023859249E1
1.383573132E1,4.668693244E-2,2.524685621E0,9.876680374E0,1.019436277E1
1.383824465E1,1.316810958E-2,2.515108824E0,9.833584785E0,1.015013968E1
1.384075798E1,-1.556231081E-2,2.529474020E0,9.790489197E0,1.011198100E1
1.384327132E1,-5.386953801E-2,2.505532026E0,9.742605209E0,1.005976883E1
1.384578465E1,-7.302315533E-2,2.524685621E0,9.704298019E0,1.002760041E1
1.384829798E1,-7.302315533E-2,2.519897223E0,9.675567627E0,9.998591066E0
1.385081132E1,-8.738835901E-2,2.510320425E0,9.618106842E0,9.940690348E0
1.385332465E1,-9.217676520E-2,2.505532026E0,9.541492462E0,9.865407528E0
1.385583804E1,-9.217676520E-2,2.510320425E0,9.488820076E0,9.815697205E0
1.385835147E1,-1.209071875E-1,2.519897223E0,9.426570892E0,9.758316420E0
1.386086496E1,-1.592144072E-1,2.534262419E0,9.359533310E0,9.697870850E0
1.386337845E1,-1.496376097E-1,2.558204412E0,9.302072525E0,9.648593394E0
1.386589200E1,-1.783680320E-1,2.572569609E0,9.263765335E0,9.615990731E0
1.386840554E1,-1.879448295E-1,2.586935043E0,9.225458145E0,9.583143230E0
1.387091908E1,-2.023100406E-1,2.601300240E0,9.182361603E0,9.545860720E0
1.387343246E1,-2.262520641E-1,2.615665436E0,9.153631210E0,9.522702348E0
1.387594522E1,-2.501940727E-1,2.644395828E0,9.124900818E0,9.503643581E0
1.387845798E1,-2.549824715E-1,2.663549423E0,9.091382027E0,9.476958307E0
1.388097074E1,-2.693476975E-1,2.668337822E0,9.048286438E0,9.437375821E0
1.388348351E1,-2.837128937E-1,2.682703018E0,9.000402451E0,9.395990249E0
1.388599627E1,-2.885012925E-1,2.677914619E0,8.957306862E0,9.353491643E0
1.388850903E1,-2.980781198E-1,2.677914619E0,8.914211273E0,9.312531337E0
1.389102179E1,-2.837128937E-1,2.697068214E0,8.895057678E0,9.299286051E0
1.389353455E1,-3.076549172E-1,2.692279816E0,8.890269279E0,9.294079299E0
1.389604736E1,-3.076549172E-1,2.687491417E0,8.866327286E0,9.269790785E0
1.389856022E1,-3.172317147E-1,2.706645012E0,8.851962090E0,9.261954222E0
1.390107314E1,-3.220201433E-1,2.706645012E0,8.856750488E0,9.266695927E0
1.390358611E1,-3.315969408E-1,2.711433411E0,8.847173691E0,9.259282369E0
1.390609913E1,-3.459621370E-1,2.706645012E0,8.842385292E0,9.253831351E0
1.390861220E1,-3.699041605E-1,2.721010208E0,8.851962090E0,9.268115152E0
1.391112533E1,-3.746925592E-1,2.721010208E0,8.832808495E0,9.250016052E0
1.391363851E1,-3.794809580E-1,2.740163803E0,8.837596893E0,9.260433160E0
1.391615173E1,-3.842693865E-1,2.716221809E0,8.851962090E0,9.267295005E0
1.391866502E1,-3.842693865E-1,2.701856613E0,8.837596893E0,9.249368139E0
1.392117835E1,-3.890577853E-1,2.711433411E0,8.856750488E0,9.270666983E0
1.392369173E1,-3.842693865E-1,2.687491417E0,8.847173691E0,9.254337113E0
1.392620512E1,-3.890577853E-1,2.706645012E0,8.828020096E0,9.241819734E0
1.392871850E1,-4.082113802E-1,2.711433411E0,8.861538887E0,9.276064851E0
1.393123189E1,-3.938461840E-1,2.711433411E0,8.871115685E0,9.284593661E0
1.393374528E1,-3.603273630E-1,2.697068214E0,8.928576469E0,9.333996493E0
1.393625871E1,-3.268085420E-1,2.682703018E0,8.986037254E0,9.383632817E0
1.393877220E1,-2.980781198E-1,2.682703018E0,9.029132843E0,9.423958083E0
1.394128569E1,-2.885012925E-1,2.692279816E0,9.062651634E0,9.458501903E0
1.394379918E1,-2.693476975E-1,2.692279816E0,9.091382027E0,9.485470254E0
1.394631267E1,-2.549824715E-1,2.701856613E0,9.091382027E0,9.487795970E0
1.394882616E1,-2.501940727E-1,2.706645012E0,9.096170425E0,9.493621053E0
1.395133965E1,-2.406172752E-1,2.721010208E0,9.105747223E0,9.506651656E0
1.395385314E1,-2.310404629E-1,2.721010208E0,9.120112419E0,9.520174725E0
1.395636663E1,-2.166752517E-1,2.711433411E0,9.134477615E0,9.530870926E0
1.395888012E1,-2.214636505E-1,2.706645012E0,9.134477615E0,9.529619860E0
1.396139366E1,-1.927332431E-1,2.721010208E0,9.153631210E0,9.551440048E0
1.396390726E1,-1.687912196E-1,2.730587006E0,9.144054413E0,9.544544357E0
1.396642090E1,-1.640028208E-1,2.740163803E0,9.139266014E0,9.542619026E0
1.396893460E1,-1.448491961E-1,2.716221809E0,9.115324020E0,9.512516712E0
1.397144835E1,-1.352723986E-1,2.730587006E0,9.077016830E0,9.479801610E0
1.397396210E1,-1.400607973E-1,2.744952202E0,9.067440033E0,9.474853475E0
1.397647554E1,-1.304839998E-1,2.754528999E0,9.038709641E0,9.450012066E0
1.397898845E1,-1.304839998E-1,2.768894196E0,9.000402451E0,9.417592336E0
1.398150137E1,-1.161187813E-1,2.778470993E0,9.005190849E0,9.424799566E0
1.398401429E1,-1.113303825E-1,2.773682594E0,9.009979248E0,9.427907278E0
1.398652726E1,-8.738835901E-2,2.778470993E0,8.990825653E0,9.410764247E0
1.398904028E1,-6.823474914E-2,2.792836189E0,8.986037254E0,9.410284560E0
1.399155335E1,-5.865794048E-2,2.802412987E0,9.009979248E0,9.435925252E0
1.399406647E1,-2.992752194E-2,2.802412987E0,9.000402451E0,9.426646195E0
1.399657970E1,-2.992752194E-2,2.797624588E0,8.986037254E0,9.411507027E0
1.399909304E1,-3.471592441E-2,2.816778183E0,8.990825653E0,9.421803991E0
1.400160647E1,-1.077390742E-2,2.821566820E0,8.990825653E0,9.423178939E0
1.400412002E1,-1.077390742E-2,2.831143618E0,8.986037254E0,9.421483736E0
1.400663361E1,3.591302549E-3,2.831143618E0,9.005190849E0,9.439748371E0
1.400914726E1,8.379706182E-3,2.816778183E0,9.005190849E0,9.435452919E0
1.401166095E1,8.379706182E-3,2.826355219E0,9.005190849E0,9.438316390E0
1.401417470E1,-5.985504016E-3,2.826355219E0,8.990825653E0,9.424609571E0
1.401668845E1,8.379706182E-3,2.816778183E0,9.009979248E0,9.440023072E0
1.401920220E1,-5.985504016E-3,2.816778183E0,8.995614052E0,9.426311438E0
1.402171595E1,-1.077390742E-2,2.807201385E0,8.990825653E0,9.418887494E0
1.402422950E1,-2.035071515E-2,2.797624588E0,8.986037254E0,9.411481447E0
1.402674283E1,-2.513911761E-2,2.788047791E0,8.986037254E0,9.408650700E0
1.402925606E1,-2.513911761E-2,2.768894196E0,8.986037254E0,9.402992746E0
1.403176929E1,-2.513911761E-2,2.754528999E0,8.952518463E0,9.366730957E0
1.403428252E1,-3.471592441E-2,2.744952202E0,8.933364868E0,9.345639392E0
1.403679575E1,-1.556231081E-2,2.744952202E0,8.952518463E0,9.363898313E0
1.403930897E1,-1.077390742E-2,2.754528999E0,8.952518463E0,9.366703418E0
1.404182220E1,-1.077390742E-2,2.730587006E0,8.952518463E0,9.359690609E0
1.404433543E1,-5.985504016E-3,2.721010208E0,8.933364868E0,9.338572709E0
1.404684866E1,-1.077390742E-2,2.730587006E0,8.923788071E0,9.332213832E0
1.404936189E1,-2.035071515E-2,2.725798607E0,8.871115685E0,9.280467967E0
1.405187507E1,-2.035071515E-2,2.730587006E0,8.851962090E0,9.263571254E0
1.405438819E1,-2.513911761E-2,2.716221809E0,8.813654900E0,9.222743929E0
1.405690132E1,-4.908113554E-2,2.721010208E0,8.789712906E0,9.201378075E0
1.405941444E1,-6.823474914E-2,2.721010208E0,8.770559311E0,9.183205495E0
1.406192757E1,-9.217676520E-2,2.701856613E0,8.737040520E0,9.145731395E0
1.406444069E1,-1.161187813E-1,2.697068214E0,8.679579735E0,9.089706535E0
1.406695382E1,-1.256955862E-1,2.692279816E0,8.650849342E0,9.060980318E0
1.406946694E1,-1.496376097E-1,2.692279816E0,8.602965355E0,9.015640572E0
1.407198007E1,-1.783680320E-1,2.687491417E0,8.555081367E0,8.969049140E0
1.407449257E1,-2.070984542E-1,2.692279816E0,8.511985779E0,8.930014685E0
1.407700507E1,-2.501940727E-1,2.711433411E0,8.464101791E0,8.891315277E0
1.407951757E1,-2.741360962E-1,2.711433411E0,8.444948196E0,8.873791286E0
1.408203012E1,-3.028665185E-1,2.706645012E0,8.411429405E0,8.841368672E0
1.408454278E1,-3.220201433E-1,2.706645012E0,8.377910614E0,8.810165177E0
1.408705559E1,-3.459621370E-1,2.701856613E0,8.349180222E0,8.782284972E0
1.408956856E1,-3.746925592E-1,2.706645012E0,8.325238228E0,8.762186558E0
1.409208168E1,-3.986345828E-1,2.706645012E0,8.306084633E0,8.745048809E0
1.409459496E1,-3.842693865E-1,2.706645012E0,8.267777443E0,8.708026988E0
1.409710840E1,-3.746925592E-1,2.706645012E0,8.253412247E0,8.693971213E0
1.409962200E1,-3.699041605E-1,2.706645012E0,8.219893456E0,8.661951554E0
1.410213569E1,-3.794809580E-1,2.721010208E0,8.229470253E0,8.675948536E0
1.410464950E1,-3.890577853E-1,2.706645012E0,8.215105057E0,8.658247183E0
1.410716340E1,-4.129997790E-1,2.721010208E0,8.234258652E0,8.682020555E0
1.410967741E1,-4.225766063E-1,2.697068214E0,8.239047050E0,8.679553228E0
1.411219147E1,-4.417302012E-1,2.706645012E0,8.215105057E0,8.660773862E0
1.411470554E1,-4.752490520E-1,2.706645012E0,8.210315704E0,8.658006286E0
1.411721944E1,-5.039794445E-1,2.701856613E0,8.219893456E0,8.667218288E0
1.411973257E1,-5.135562420E-1,2.682703018E0,8.248623848E0,8.689098393E0
1.412224569E1,-5.231330991E-1,2.673126221E0,8.296507835E0,8.732199854E0
1.412475882E1,-4.848258495E-1,2.658761024E0,8.353968620E0,8.780253869E0
1.412727194E1,-4.034229815E-1,2.687491417E0,8.435371399E0,8.862327621E0
1.412978507E1,-4.177882075E-1,2.687491417E0,8.425794601E0,8.853878911E0
1.413229825E1,-5.087678432E-1,2.668337822E0,8.459313393E0,8.884754050E0
1.413481147E1,-5.231330991E-1,2.610877037E0,8.555081367E0,8.959897563E0
1.413732476E1,-4.656722248E-1,2.539050817E0,8.641272545E0,9.018604153E0
1.413983809E1,-4.369418025E-1,2.510320425E0,8.674791336E0,9.041273776E0
1.414235147E1,-4.417302012E-1,2.500743628E0,8.693944931E0,9.057235932E0
