"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.796574385E1,1.315613866E0,1.413776159E0,1.297956562E1,1.312245124E1
1.796825651E1,1.353921056E0,1.428141356E0,1.283591366E1,1.298589117E1
1.797076917E1,1.401805043E0,1.466448545E0,1.260607052E1,1.276826310E1
1.797328182E1,1.416170359E0,1.514332533E0,1.235707378E1,1.252980503E1
1.797579448E1,1.430535555E0,1.567005038E0,1.209371090E1,1.227842743E1
1.797830714E1,1.440112352E0,1.653196216E0,1.181119537E1,1.201296456E1
1.798081984E1,1.440112352E0,1.744175911E0,1.151910305E1,1.173907187E1
1.798333260E1,1.430535555E0,1.839944005E0,1.124137592E1,1.148043373E1
1.798584542E1,1.406593442E0,1.926135302E0,1.092534065E1,1.118264596E1
1.798835828E1,1.377863050E0,2.021903276E0,1.064282513E1,1.092045448E1
1.799087120E1,1.401805043E0,2.098517895E0,1.036030960E1,1.066324762E1
1.799338417E1,1.373074651E0,2.175132275E0,1.008258152E1,1.040552663E1
1.799589719E1,1.349132657E0,2.237381458E0,9.804854393E0,1.014698006E1
1.799841026E1,1.306037068E0,2.275688648E0,9.531915665E0,9.886450722E0
1.800092338E1,1.258152962E0,2.309207439E0,9.302072525E0,9.666640633E0
1.800343651E1,1.195903778E0,2.371456861E0,9.067440033E0,9.448410567E0
1.800594964E1,1.143231273E0,2.414552450E0,8.885480881E0,9.278405669E0
1.800846276E1,1.085770488E0,2.448071241E0,8.737040520E0,9.138261727E0
1.801097588E1,1.047463298E0,2.491166830E0,8.636484146E0,9.049417105E0
1.801348901E1,9.852139950E-1,2.543839216E0,8.588600159E0,9.011427038E0
1.801600214E1,9.469067454E-1,2.572569609E0,8.593388557E0,9.020037343E0
1.801851526E1,8.990227580E-1,2.606088638E0,8.655637741E0,9.084052213E0
1.802102838E1,8.415619135E-1,2.634819031E0,8.751405716E0,9.178104368E0
1.802354151E1,7.649474144E-1,2.639607430E0,8.875904083E0,9.291627695E0
1.802605464E1,6.883329749E-1,2.615665436E0,9.057863235E0,9.453062697E0
1.802856776E1,6.212953329E-1,2.615665436E0,9.249400139E0,9.632191676E0
1.803108021E1,5.734112859E-1,2.586935043E0,9.440936089E0,9.805728308E0
1.803359250E1,5.063736439E-1,2.572569609E0,9.651625633E0,1.000142020E1
1.803610469E1,4.537012279E-1,2.543839216E0,9.847949982E0,1.018131041E1
1.803861688E1,3.818751574E-1,2.481590033E0,1.004427433E1,1.035333591E1
1.804112906E1,3.292027414E-1,2.452859640E0,1.019271564E1,1.048886777E1
1.804364125E1,2.573766708E-1,2.404975653E0,1.036030960E1,1.063889871E1
1.804615344E1,1.807622313E-1,2.366668463E0,1.048959637E1,1.075478622E1
1.804866568E1,1.041477770E-1,2.299630642E0,1.062845993E1,1.087489349E1
1.805117802E1,3.711012751E-2,2.242169857E0,1.077690029E1,1.100773740E1
1.805369047E1,-1.556231081E-2,2.179920673E0,1.090618706E1,1.112192485E1
1.805620307E1,-7.302315533E-2,2.117671490E0,1.104026222E1,1.124176387E1
1.805871583E1,-1.304839998E-1,2.050633669E0,1.115997314E1,1.134756032E1
1.806122875E1,-1.879448295E-1,1.988384485E0,1.127010632E1,1.144571066E1
1.806374188E1,-2.741360962E-1,1.916558504E0,1.136587429E1,1.152959000E1
1.806625521E1,-3.507505357E-1,1.859097600E0,1.141375828E1,1.156949212E1
1.806876870E1,-4.082113802E-1,1.787271619E0,1.146164227E1,1.160733474E1
1.807128234E1,-4.991910458E-1,1.744175911E0,1.151431465E1,1.165636235E1
1.807379609E1,-5.422866940E-1,1.691503525E0,1.156219864E1,1.169785008E1
1.807630995E1,-5.901707411E-1,1.653196216E0,1.159092903E1,1.172309665E1
1.807882385E1,-6.428431273E-1,1.619677424E0,1.163402462E1,1.176380598E1
1.808133781E1,-6.811503768E-1,1.590947032E0,1.170585060E1,1.183308990E1
1.808385177E1,-7.194576263E-1,1.557428241E0,1.180161858E1,1.192566153E1
1.808636573E1,-7.481880188E-1,1.562216640E0,1.188302135E1,1.200860119E1
1.808887885E1,-7.864952683E-1,1.571793437E0,1.195005894E1,1.207861822E1
1.809139167E1,-8.104372621E-1,1.571793437E0,1.199315453E1,1.212283377E1
1.809390448E1,-8.391677141E-1,1.571793437E0,1.200751972E1,1.213899777E1
1.809641729E1,-8.631097078E-1,1.552639842E0,1.200273132E1,1.213347469E1
1.809893010E1,-8.870517015E-1,1.547851443E0,1.199315453E1,1.212511692E1
1.810144292E1,-9.109937549E-1,1.543063045E0,1.194527054E1,1.207892551E1
1.810395573E1,-9.397241473E-1,1.528697729E0,1.188302135E1,1.201774499E1
1.810646859E1,-9.397241473E-1,1.538274646E0,1.180640697E1,1.194322469E1
1.810898151E1,-9.301473498E-1,1.523909330E0,1.167233181E1,1.180808213E1
1.811149448E1,-8.966285586E-1,1.514332533E0,1.153346825E1,1.166696343E1
1.811400750E1,-8.631097078E-1,1.514332533E0,1.138981628E1,1.152241626E1
1.811652057E1,-8.391677141E-1,1.514332533E0,1.121743393E1,1.135025240E1
1.811903370E1,-7.912836671E-1,1.528697729E0,1.102589703E1,1.115945571E1
1.812154693E1,-7.433996201E-1,1.523909330E0,1.083436108E1,1.096623557E1
1.812406021E1,-7.098808289E-1,1.552639842E0,1.060930634E1,1.074578998E1
1.812657354E1,-7.003039718E-1,1.571793437E0,1.038903999E1,1.053057986E1
1.812908693E1,-6.619967818E-1,1.595735431E0,1.015919590E1,1.030504113E1
1.813160036E1,-6.380547285E-1,1.634042621E0,9.919775963E0,1.007368673E1
1.813411385E1,-5.949591398E-1,1.648407817E0,9.675567627E0,9.832997184E0
1.813662740E1,-5.662286878E-1,1.696291924E0,9.479243279E0,9.646453978E0
1.813914099E1,-5.183446407E-1,1.734599113E0,9.273342133E0,9.448406721E0
1.814165458E1,-4.896142483E-1,1.772906303E0,9.072228432E0,9.256794671E0
1.814416818E1,-4.704606235E-1,1.811213613E0,8.851962090E0,9.047599725E0
1.814668156E1,-4.560954273E-1,1.849520802E0,8.670002937E0,8.876806924E0
1.814919479E1,-4.369418025E-1,1.887827992E0,8.483255386E0,8.701748940E0
1.815170792E1,-4.369418025E-1,1.916558504E0,8.301296234E0,8.530863603E0
1.815422052E1,-4.369418025E-1,1.950077295E0,8.133701324E0,8.375608445E0
1.815673313E1,-4.225766063E-1,1.983596087E0,7.980473042E0,8.234146853E0
1.815924573E1,-4.082113802E-1,2.036268473E0,7.836820602E0,8.107328967E0
1.816175833E1,-3.890577853E-1,2.093729496E0,7.688380241E0,7.977860609E0
1.816427094E1,-3.890577853E-1,2.141613483E0,7.525574684E0,7.834037822E0
1.816678354E1,-3.746925592E-1,2.194285870E0,7.405864239E0,7.733182405E0
1.816929620E1,-3.699041605E-1,2.232593060E0,7.247847080E0,7.592930143E0
1.817180891E1,-3.794809580E-1,2.304419041E0,7.108983517E0,7.482780202E0
1.817432167E1,-3.794809580E-1,2.366668463E0,6.984484673E0,7.384317948E0
1.817683453E1,-3.746925592E-1,2.438494444E0,6.840832710E0,7.272113987E0
1.817934750E1,-3.746925592E-1,2.472013235E0,6.654085159E0,7.108311562E0
1.818186057E1,-3.794809580E-1,2.505532026E0,6.505644798E0,6.981769888E0
1.818437370E1,-3.651157618E-1,2.562992811E0,6.376357555E0,6.881873099E0
1.818688688E1,-3.555389643E-1,2.606088638E0,6.227917194E0,6.760551644E0
1.818940010E1,-3.507505357E-1,2.625242233E0,6.079476833E0,6.631361948E0
1.819191338E1,-3.315969408E-1,2.663549423E0,5.988496780E0,6.562510629E0
1.819442667E1,-3.172317147E-1,2.701856613E0,5.878363609E0,6.477331537E0
1.819693995E1,-3.220201433E-1,2.735375404E0,5.758653641E0,6.383421287E0
1.819945297E1,-2.980781198E-1,2.773682594E0,5.653308868E0,6.304130936E0
1.820196495E1,-3.220201433E-1,2.831143618E0,5.571906090E0,6.258211296E0
1.820447693E1,-3.459621370E-1,2.859874010E0,5.495291233E0,6.204578542E0
1.820698891E1,-3.459621370E-1,2.893392801E0,5.447407246E0,6.177835981E0
1.820950088E1,-3.651157618E-1,2.936488390E0,5.428253651E0,6.182411445E0
1.821201292E1,-3.890577853E-1,2.984372377E0,5.423465252E0,6.202565581E0
1.821452500E1,-4.177882075E-1,3.022679567E0,5.433042049E0,6.231298794E0
1.821703714E1,-4.465186298E-1,3.060986757E0,5.476137638E0,6.289443715E0
1.821954932E1,-5.039794445E-1,3.099294186E0,5.519233704E0,6.349926016E0
1.822206161E1,-5.470750928E-1,3.132812977E0,5.581482887E0,6.423920884E0
1.822457401E1,-5.949591398E-1,3.185485363E0,5.677250862E0,6.537007781E0
1.822708651E1,-6.428431273E-1,3.238157749E0,5.773018837E0,6.650312729E0
1.822959917E1,-6.955155730E-1,3.281253338E0,5.892728806E0,6.780458551E0
1.823211198E1,-7.433996201E-1,3.333925962E0,6.041169643E0,6.939988183E0
1.823462495E1,-7.960720658E-1,3.357867956E0,6.223128796E0,7.115921581E0
1.823713802E1,-8.535329103E-1,3.391386747E0,6.395511150E0,7.289210202E0
1.823965120E1,-9.109937549E-1,3.420117140E0,6.539163589E0,7.435574714E0
1.824216448E1,-9.684545994E-1,3.439270735E0,6.673238754E0,7.569584068E0
1.824467781E1,-1.016338587E0,3.444059134E0,6.802525520E0,7.692128502E0
1.824719120E1,-1.045069098E0,3.429693937E0,6.898293495E0,7.774408213E0
1.824970458E1,-1.064222693E0,3.420117140E0,6.974907875E0,7.840861627E0
1.825221797E1,-1.073799491E0,3.415328741E0,7.046734333E0,7.904048363E0
1.825473135E1,-1.107318282E0,3.400963545E0,7.118560314E0,7.966593234E0
1.825724443E1,-1.121683478E0,3.377021551E0,7.161655903E0,7.996984660E0
1.825975729E1,-1.097741485E0,3.372233152E0,7.185597897E0,8.013102391E0
1.826227005E1,-1.092953086E0,3.362656355E0,7.209539890E0,8.029910936E0
1.826478281E1,-1.073799491E0,3.362656355E0,7.219116688E0,8.035928625E0
1.826729536E1,-1.035492182E0,3.338714361E0,7.228693485E0,8.029524715E0
1.826980792E1,-1.006761789E0,3.333925962E0,7.219116688E0,8.015252795E0
1.827232047E1,-9.828197956E-1,3.324349165E0,7.219116688E0,8.008300561E0
1.827483302E1,-9.684545994E-1,3.329137564E0,7.219116688E0,8.008539628E0
1.827734557E1,-9.301473498E-1,3.319560766E0,7.228693485E0,8.008662015E0
1.827985812E1,-9.014169574E-1,3.314772367E0,7.228693485E0,8.003391649E0
1.828237068E1,-9.062053561E-1,3.290830135E0,7.223905087E0,7.989716880E0
1.828488312E1,-8.774749041E-1,3.300406933E0,7.219116688E0,7.986131346E0
1.828739557E1,-8.487445116E-1,3.309983969E0,7.247847080E0,8.012967516E0
1.828990802E1,-8.200140595E-1,3.290830135E0,7.286154270E0,8.036792276E0
1.829242047E1,-8.104372621E-1,3.300406933E0,7.367557049E0,8.113592998E0
1.829493297E1,-8.008604646E-1,3.290830135E0,7.405864239E0,8.143572041E0
1.829744552E1,-7.625532150E-1,3.266888142E0,7.492055893E0,8.208833476E0
1.829995812E1,-7.721300721E-1,3.262099743E0,7.583035469E0,8.290953293E0
1.830247078E1,-7.721300721E-1,3.257311344E0,7.674015045E0,8.372381319E0
1.830498354E1,-7.577648163E-1,3.223792553E0,7.788936615E0,8.463721376E0
1.830749641E1,-7.433996201E-1,3.195062160E0,7.899069786E0,8.553149636E0
1.831000938E1,-7.673416734E-1,3.137601376E0,8.004414558E0,8.631570428E0
1.831252245E1,-7.864952683E-1,3.104082584E0,8.081028938E0,8.692349061E0
1.831503562E1,-8.152256608E-1,3.060986757E0,8.181585312E0,8.773401337E0
1.831754885E1,-8.631097078E-1,3.017891169E0,8.267777443E0,8.843572204E0
1.832006208E1,-8.822633028E-1,2.979583979E0,8.353968620E0,8.913198131E0
1.832257505E1,-9.109937549E-1,2.955641985E0,8.440159798E0,8.988994748E0
1.832508745E1,-9.349357486E-1,2.946065187E0,8.521562576E0,9.064790879E0
1.832759984E1,-9.588778019E-1,2.931699991E0,8.574234962E0,9.112179578E0
1.833011229E1,-9.828197956E-1,2.936488390E0,8.617330551E0,9.156816294E0
1.833262479E1,-1.006761789E0,2.965218782E0,8.641272545E0,9.191174186E0
1.833513734E1,-1.011550188E0,2.998737574E0,8.655637741E0,9.216058025E0
1.833764995E1,-1.040280581E0,3.046621561E0,8.660426140E0,9.239430044E0
1.834016260E1,-1.069011092E0,3.070563793E0,8.650849342E0,9.241663328E0
1.834267536E1,-1.092953086E0,3.108870983E0,8.660426140E0,9.266207755E0
1.834518818E1,-1.121683478E0,3.166331768E0,8.626907349E0,9.257827018E0
1.834770104E1,-1.140837073E0,3.199850559E0,8.602965355E0,9.249408939E0
1.835021396E1,-1.169567585E0,3.238157749E0,8.569446564E0,9.235202670E0
1.835272693E1,-1.212663174E0,3.266888142E0,8.583811760E0,9.264174784E0
1.835523995E1,-1.231816769E0,3.309983969E0,8.588600159E0,9.286410453E0
1.835775297E1,-1.241393566E0,3.300406933E0,8.579023361E0,9.275418359E0
1.836026599E1,-1.274912357E0,3.309983969E0,8.612542152E0,9.314358685E0
1.836277901E1,-1.265335560E0,3.314772367E0,8.622118950E0,9.323611163E0
1.836529203E1,-1.265335560E0,3.314772367E0,8.641272545E0,9.341326518E0
1.836780505E1,-1.303642869E0,3.319560766E0,8.674791336E0,9.379284255E0
1.837031792E1,-1.332373261E0,3.295618534E0,8.708310127E0,9.405901621E0
1.837283078E1,-1.346738458E0,3.266888142E0,8.741828918E0,9.428989100E0
1.837534365E1,-1.322796464E0,3.266888142E0,8.770559311E0,9.452251543E0
1.837785635E1,-1.346738458E0,3.247734547E0,8.837596893E0,9.511288189E0
1.838036875E1,-1.365892053E0,3.233369350E0,8.880692482E0,9.549190406E0
1.838288099E1,-1.365892053E0,3.214215755E0,8.933364868E0,9.591759583E0
1.838539323E1,-1.389834046E0,3.171120167E0,8.971672058E0,9.616576382E0
1.838790521E1,-1.394622445E0,3.128024578E0,9.005190849E0,9.634467902E0
1.839041719E1,-1.413776159E0,3.089717388E0,9.038709641E0,9.656261623E0
1.839292917E1,-1.461660147E0,3.046621561E0,9.091382027E0,9.699050494E0
1.839544115E1,-1.480813742E0,2.989160776E0,9.139266014E0,9.729032571E0
1.839795312E1,-1.499967337E0,2.965218782E0,9.158419609E0,9.742642053E0
1.840046516E1,-1.528697729E0,2.950853586E0,9.206304550E0,9.787772837E0
1.840297724E1,-1.547851443E0,2.912546396E0,9.249400139E0,9.819886635E0
1.840548938E1,-1.567005038E0,2.898181200E0,9.282918930E0,9.850255982E0
1.840800161E1,-1.586158633E0,2.907757998E0,9.302072525E0,9.874183968E0
1.841051396E1,-1.600523829E0,2.902969599E0,9.335591316E0,9.906673218E0
1.841302641E1,-1.629254222E0,2.893392801E0,9.383475304E0,9.953682735E0
1.841553901E1,-1.677138329E0,2.888604403E0,9.412205696E0,9.987314175E0
1.841805172E1,-1.686715126E0,2.883816004E0,9.416994095E0,9.992055867E0
1.842056453E1,-1.701080322E0,2.883816004E0,9.450512886E0,1.002607913E1
1.842307745E1,-1.729810715E0,2.845508814E0,9.460089684E0,1.002908083E1
1.842559042E1,-1.758541107E0,2.821566820E0,9.503185272E0,1.006798075E1
1.842810344E1,-1.777694821E0,2.788047791E0,9.498396873E0,1.005748241E1
1.843061646E1,-1.811213613E0,2.754528999E0,9.555857658E0,1.010852810E1
1.843312948E1,-1.859097600E0,2.697068214E0,9.637260437E0,1.017876267E1
1.843564167E1,-1.892616391E0,2.634819031E0,9.665990829E0,1.019586420E1
1.843815385E1,-1.926135302E0,2.577358246E0,9.723451614E0,1.024198633E1
1.844066609E1,-1.983596087E0,2.524685621E0,9.771335602E0,1.028531431E1
1.844317838E1,-2.045845270E0,2.467224836E0,9.800065994E0,1.031086683E1
1.844569078E1,-2.098517895E0,2.409764051E0,9.838373184E0,1.034428959E1
1.844820328E1,-2.146401882E0,2.361880064E0,9.862315178E0,1.036584676E1
1.845071594E1,-2.213439465E0,2.333149672E0,9.871891975E0,1.038254077E1
1.845322875E1,-2.280477047E0,2.285265446E0,9.847949982E0,1.036364475E1
1.845574172E1,-2.361880064E0,2.266111851E0,9.776124001E0,1.030952670E1
1.845825484E1,-2.448071241E0,2.270900249E0,9.733028412E0,1.028989226E1
1.846076812E1,-2.539050817E0,2.261323452E0,9.675567627E0,1.025558247E1
1.846328156E1,-2.625242233E0,2.280477047E0,9.584588051E0,1.019592077E1
1.846579516E1,-2.711433411E0,2.318784237E0,9.450512886E0,1.010152589E1
1.846830891E1,-2.816778183E0,2.352303267E0,9.306860924E0,1.000426060E1
1.847082276E1,-2.912546396E0,2.385822058E0,9.153631210E0,9.897678401E0
1.847333667E1,-3.017891169E0,2.438494444E0,8.990825653E0,9.792286157E0
1.847585062E1,-3.099294186E0,2.510320425E0,8.837596893E0,9.695898717E0
1.847836458E1,-3.204638958E0,2.582146645E0,8.708310127E0,9.631814856E0
1.848087771E1,-3.300406933E0,2.663549423E0,8.617330551E0,9.604455595E0
1.848339063E1,-3.367444754E0,2.744952202E0,8.550292969E0,9.590722424E0
1.848590354E1,-3.444059134E0,2.831143618E0,8.535927773E0,9.630108018E0
1.848841646E1,-3.511096716E0,2.907757998E0,8.535927773E0,9.677030519E0
1.849092938E1,-3.544615507E0,3.003525972E0,8.583811760E0,9.760496488E0
1.849344234E1,-3.582922935E0,3.128024578E0,8.732252121E0,9.943545727E0
1.849595536E1,-3.640383720E0,3.247734547E0,8.847173691E0,1.010310129E1
1.849846844E1,-3.678690910E0,3.324349165E0,8.971672058E0,1.025060797E1
1.850098156E1,-3.736151695E0,3.372233152E0,9.105747223E0,1.040410584E1
1.850349474E1,-3.755305290E0,3.386598349E0,9.258976936E0,1.054988247E1
1.850600797E1,-3.798400879E0,3.381809950E0,9.393052101E0,1.068147535E1
1.850852125E1,-3.807977915E0,3.353079557E0,9.517550468E0,1.078552758E1
1.851103458E1,-3.784035683E0,3.281253338E0,9.661202431E0,1.088229672E1
1.851354797E1,-3.774458885E0,3.195062160E0,9.800065994E0,1.097707864E1
1.851606135E1,-3.745728493E0,3.080140591E0,9.924564362E0,1.104602760E1
1.851857464E1,-3.693056107E0,2.907757998E0,1.003469753E1,1.108101415E1
1.852108708E1,-3.664325714E0,2.764105797E0,1.013046551E1,1.112177572E1
1.852359953E1,-3.597288132E0,2.630030632E0,1.022144604E1,1.115058304E1
1.852611198E1,-3.525461912E0,2.476801634E0,1.032200241E1,1.118513128E1
1.852862443E1,-3.463212729E0,2.328361034E0,1.044171238E1,1.124475277E1
1.853113688E1,-3.396175146E0,2.170343876E0,1.057099915E1,1.131328516E1
1.853364932E1,-3.324349165E0,2.031480074E0,1.070507431E1,1.139196316E1
1.853616182E1,-3.233369350E0,1.892616391E0,1.084393787E1,1.147290995E1
1.853867438E1,-3.142389774E0,1.768117905E0,1.099237823E1,1.156863145E1
1.854118698E1,-3.041833162E0,1.648407817E0,1.114081860E1,1.166566913E1
1.854369964E1,-2.960430384E0,1.528697729E0,1.129404831E1,1.177525337E1
1.854621234E1,-2.855085611E0,1.437718153E0,1.145206547E1,1.188984234E1
1.854872516E1,-2.735375404E0,1.327584863E0,1.163402462E1,1.202477813E1
1.855123807E1,-2.620453835E0,1.227028370E0,1.182077217E1,1.216975890E1
1.855375109E1,-2.515108824E0,1.145625472E0,1.200273132E1,1.231680922E1
1.855626422E1,-2.419340849E0,1.073799491E0,1.221342182E1,1.249695675E1
1.855877745E1,-2.280477047E0,1.011550188E0,1.241932297E1,1.266741459E1
1.856129073E1,-2.179920673E0,9.445125461E-1,1.259649372E1,1.281857294E1
1.856380406E1,-2.060210466E0,8.966285586E-1,1.277366447E1,1.296976924E1
1.856631740E1,-1.935712099E0,8.439561129E-1,1.289816284E1,1.306988324E1
1.856883073E1,-1.830367208E0,8.056488633E-1,1.299871922E1,1.315165448E1
1.857134406E1,-1.725022316E0,7.817068696E-1,1.307533360E1,1.321177945E1
1.857385714E1,-1.600523829E0,7.864952683E-1,1.311364079E1,1.323434267E1
1.857636891E1,-1.495178938E0,7.673416734E-1,1.308491039E1,1.319239377E1
1.857888068E1,-1.399410844E0,7.721300721E-1,1.304181480E1,1.313938617E1
1.858139245E1,-1.298854470E0,7.864952683E-1,1.297956562E1,1.306808025E1
1.858390422E1,-1.207874775E0,8.295909166E-1,1.286943245E1,1.295258562E1
1.858641604E1,-1.112106681E0,8.631097078E-1,1.268747330E1,1.276533267E1
1.858892792E1,-1.040280581E0,8.870517015E-1,1.247199535E1,1.254670126E1
1.859143990E1,-9.923965931E-1,9.062053561E-1,1.220384502E1,1.227761754E1
1.859395203E1,-9.588778019E-1,9.684545994E-1,1.193090534E1,1.200849088E1
1.859646432E1,-9.301473498E-1,1.006761789E0,1.164360142E1,1.172400091E1
1.859897677E1,-9.349357486E-1,1.069011092E0,1.134193230E1,1.143049946E1
1.860148943E1,-9.301473498E-1,1.131260276E0,1.103068542E1,1.112748601E1
1.860400229E1,-9.588778019E-1,1.207874775E0,1.074816990E1,1.085824868E1
1.860651531E1,-1.011550188E0,1.274912357E0,1.047044277E1,1.059616946E1
1.860902849E1,-1.112106681E0,1.346738458E0,1.024059963E1,1.038847277E1
1.861154177E1,-1.212663174E0,1.437718153E0,1.000117874E1,1.017650046E1
1.861405516E1,-1.318008065E0,1.514332533E0,9.761758804E0,9.966056554E0
1.861656859E1,-1.423352957E0,1.610100627E0,9.531915665E0,9.771170549E0
1.861908208E1,-1.557428241E0,1.691503525E0,9.316437721E0,9.595977215E0
1.862159557E1,-1.705868721E0,1.763329506E0,9.105747223E0,9.430479920E0
1.862410906E1,-1.849520802E0,1.854309201E0,8.923788071E0,9.300171146E0
1.862662208E1,-2.012326479E0,1.945288897E0,8.746617317E0,9.183513557E0
1.862913495E1,-2.141613483E0,2.036268473E0,8.569446564E0,9.064673850E0
1.863164781E1,-2.270900249E0,2.122459888E0,8.411429405E0,8.967383596E0
1.863416068E1,-2.414552450E0,2.218227863E0,8.267777443E0,8.894197110E0
1.863667354E1,-2.558204412E0,2.309207439E0,8.143278122E0,8.842501195E0
1.863918620E1,-2.677914619E0,2.395398855E0,8.057086945E0,8.821893925E0
1.864169844E1,-2.788047791E0,2.481590033E0,7.942165375E0,8.775505137E0
1.864421068E1,-2.907757998E0,2.567781210E0,7.851185799E0,8.757264148E0
1.864672292E1,-3.041833162E0,2.634819031E0,7.798513412E0,8.775638538E0
1.864923516E1,-3.147178173E0,2.701856613E0,7.750629425E0,8.790734673E0
1.865174740E1,-3.281253338E0,2.754528999E0,7.741052628E0,8.847482651E0
1.865425964E1,-3.405751944E0,2.821566820E0,7.726687431E0,8.902925602E0
1.865677188E1,-3.539827108E0,2.879027605E0,7.717110634E0,8.965097459E0
1.865928411E1,-3.664325714E0,2.931699991E0,7.697957039E0,9.015580422E0
1.866179641E1,-3.784035683E0,2.970007181E0,7.726687431E0,9.101734305E0
1.866430875E1,-3.927687883E0,3.017891169E0,7.755417824E0,9.202222820E0
1.866682109E1,-4.047398090E0,3.065775394E0,7.764994621E0,9.277691067E0
1.866933349E1,-4.162319660E0,3.089717388E0,7.803301811E0,9.368178993E0
1.867184594E1,-4.262876034E0,3.089717388E0,7.870339394E0,9.468933825E0
1.867435844E1,-4.353855610E0,3.104082584E0,7.942165375E0,9.574412682E0
1.867687099E1,-4.435258865E0,3.123236179E0,8.028356552E0,9.689201947E0
1.867938359E1,-4.511873245E0,3.118447781E0,8.090605736E0,9.774436961E0
1.868189620E1,-4.564545631E0,3.094505787E0,8.181585312E0,9.866578997E0
1.868440880E1,-4.607641220E0,3.065775394E0,8.267777443E0,9.949144698E0
1.868692146E1,-4.641160011E0,3.046621561E0,8.353968620E0,1.003050651E1
1.868943417E1,-4.669890404E0,3.032256365E0,8.425794601E0,1.009933016E1
1.869194693E1,-4.684255600E0,3.003525972E0,8.526350975E0,1.018145764E1
1.869445974E1,-4.674678802E0,2.993949175E0,8.626907349E0,1.025864923E1
1.869697260E1,-4.636371613E0,2.960430384E0,8.713098526E0,1.030427949E1
1.869948547E1,-4.583699226E0,2.917334795E0,8.813654900E0,1.035382314E1
1.870199833E1,-4.531026840E0,2.883816004E0,8.918999672E0,1.041129935E1
1.870451115E1,-4.440047264E0,2.845508814E0,9.005190849E0,1.043572721E1
1.870702396E1,-4.339490414E0,2.797624588E0,9.110535622E0,1.047185464E1
1.870953677E1,-4.234145641E0,2.721010208E0,9.182361603E0,1.047127740E1
1.871204958E1,-4.109647274E0,2.668337822E0,9.258976936E0,1.047558501E1
1.871456245E1,-3.970783472E0,2.601300240E0,9.306860924E0,1.044756166E1
1.871707536E1,-3.812766314E0,2.515108824E0,9.335591316E0,1.039308542E1
1.871958833E1,-3.649960518E0,2.443282843E0,9.335591316E0,1.031722385E1
1.872210135E1,-3.506308317E0,2.352303267E0,9.364321709E0,1.027219790E1
1.872461443E1,-3.333925962E0,2.275688648E0,9.349956512E0,1.018408110E1
1.872712750E1,-3.161543369E0,2.218227863E0,9.326014519E0,1.009407936E1
1.872964057E1,-2.984372377E0,2.141613483E0,9.316437721E0,1.001443951E1
1.873215365E1,-2.821566820E0,2.079364061E0,9.297284126E0,9.936019643E0
1.873466661E1,-2.663549423E0,2.012326479E0,9.235034943E0,9.819868827E0
1.873717958E1,-2.500743628E0,1.945288897E0,9.163208008E0,9.695475676E0
1.873969255E1,-2.357091665E0,1.883039594E0,9.105747223E0,9.592515401E0
1.874220552E1,-2.199074268E0,1.830367208E0,9.000402451E0,9.444226597E0
1.874471849E1,-2.064998865E0,1.792060018E0,8.895057678E0,9.305791235E0
1.874723146E1,-1.935712099E0,1.763329506E0,8.756194115E0,9.139324245E0
1.874974443E1,-1.816002011E0,1.734599113E0,8.617330551E0,8.975805436E0
1.875225745E1,-1.710657120E0,1.734599113E0,8.478466988E0,8.821540927E0
1.875477052E1,-1.605312228E0,1.734599113E0,8.339603424E0,8.668035920E0
1.875728365E1,-1.533486247E0,1.729810715E0,8.181585312E0,8.501891754E0
1.875979682E1,-1.461660147E0,1.739387512E0,8.042721748E0,8.357469260E0
1.876231000E1,-1.404199243E0,1.753752708E0,7.899069786E0,8.212352133E0
1.876482318E1,-1.356315255E0,1.801636815E0,7.769783020E0,8.090427335E0
1.876733635E1,-1.318008065E0,1.844732404E0,7.659649849E0,7.988142382E0
1.876984938E1,-1.298854470E0,1.883039594E0,7.549516678E0,7.888476603E0
1.877236224E1,-1.270123959E0,1.954865694E0,7.444171429E0,7.800666831E0
1.877487479E1,-1.241393566E0,2.021903276E0,7.348403454E0,7.721928785E0
1.877738734E1,-1.217451572E0,2.064998865E0,7.276577473E0,7.661265454E0
1.877989990E1,-1.203086376E0,2.122459888E0,7.214328289E0,7.615693368E0
1.878241245E1,-1.169567585E0,2.175132275E0,7.156867504E0,7.570986806E0
1.878492505E1,-1.145625472E0,2.232593060E0,7.152079105E0,7.579522744E0
1.878743771E1,-1.126471877E0,2.285265446E0,7.118560314E0,7.560772315E0
1.878995042E1,-1.116895080E0,2.337938070E0,7.108983517E0,7.566442736E0
1.879246312E1,-1.092953086E0,2.395398855E0,7.118560314E0,7.589886894E0
1.879497583E1,-1.088164687E0,2.438494444E0,7.108983517E0,7.593945232E0
1.879748854E1,-1.102529883E0,2.457648039E0,7.104195118E0,7.597709806E0
1.880000125E1,-1.097741485E0,2.481590033E0,7.113771915E0,7.613742596E0
1.880251385E1,-1.088164687E0,2.491166830E0,7.142502308E0,7.642339549E0
1.880502625E1,-1.102529883E0,2.500743628E0,7.156867504E0,7.660942717E0
1.880753865E1,-1.102529883E0,2.510320425E0,7.166444302E0,7.673017966E0
1.881005104E1,-1.112106681E0,2.539050817E0,7.180809498E0,7.697245310E0
