timestamp_ms,az,label
209120,10.48,stationary
209140,10.49,stationary
209160,10.54,stationary
209180,10.58,stationary
209200,10.46,stationary
209220,10.25,stationary
209240,10.28,stationary
209260,10.24,stationary
209280,10.25,stationary
209300,10.22,stationary
209320,10.26,stationary
209340,10.31,stationary
209360,10.4,stationary
209380,10.49,stationary
209400,10.44,stationary
209420,10.43,stationary
209440,10.42,stationary
209460,10.32,stationary
209480,10.18,stationary
209500,10.14,stationary
209520,10.08,stationary
209540,10.16,stationary
209560,10.35,stationary
209580,10.4,stationary
209600,10.42,stationary
209620,10.43,stationary
209640,10.47,stationary
209660,10.63,stationary
209680,10.49,stationary
209700,10.35,stationary
209720,10.36,stationary
209740,10.42,stationary
209760,10.44,stationary
209780,10.53,stationary
209800,10.53,stationary
209820,10.52,stationary
209840,10.45,stationary
209860,10.49,stationary
209880,10.58,stationary
209900,10.68,stationary
209920,10.59,stationary
209940,10.29,stationary
209960,10.13,stationary
209980,10.12,stationary
210000,10.1,stationary
210020,10.13,stationary
210040,10.23,stationary
210060,10.67,stationary
210080,10.66,stationary
210100,10.56,stationary
210120,10.45,stationary
210140,10.42,stationary
210160,10.3,stationary
210180,10.33,stationary
210200,10.27,stationary
210220,10.28,stationary
210240,10.23,stationary
210260,10.17,stationary
210280,10.19,stationary
210300,10.24,stationary
210320,10.35,stationary
210340,10.48,stationary
210360,10.49,stationary
210380,10.45,stationary
210400,10.52,stationary
210420,10.64,stationary
210440,10.63,stationary
210460,10.55,stationary
210480,10.56,stationary
210500,10.54,stationary
210520,10.38,stationary
210540,10.23,stationary
210560,10.16,stationary
210580,10.24,stationary
210600,10.31,stationary
210620,10.36,stationary
210640,10.29,stationary
210660,10.28,stationary
210680,10.39,stationary
210700,10.49,stationary
210720,10.47,stationary
210740,10.4,stationary
210760,10.53,stationary
210780,10.58,stationary
210800,10.65,stationary
210820,10.57,stationary
210840,10.66,stationary
210860,10.71,stationary
210880,10.81,stationary
210900,10.69,stationary
210920,10.53,stationary
210940,10.4,stationary
210960,10.33,stationary
210980,10.34,stationary
211000,10.31,stationary
211020,10.27,stationary
211040,10.25,stationary
211060,10.27,stationary
211080,10.23,stationary
211100,10.25,stationary
211120,10.38,stationary
211140,10.4,stationary
211160,10.26,stationary
211180,10.2,stationary
211200,10.24,stationary
211220,10.33,stationary
211240,10.33,stationary
211260,10.42,stationary
211280,10.54,stationary
211300,10.65,stationary
211320,10.65,stationary
211340,10.58,stationary
211360,10.56,stationary
211380,10.64,stationary
211400,10.7,stationary
211420,10.65,stationary
211440,10.52,stationary
211460,10.33,stationary
211480,10.28,stationary
211500,10.44,stationary
211520,10.56,stationary
211540,10.54,stationary
211560,10.4,stationary
211580,10.27,stationary
211600,10.18,stationary
211620,10.13,stationary
211640,10.07,stationary
211660,10.07,stationary
211680,10.05,stationary
211700,10.2,stationary
211720,10.22,stationary
211740,10.26,stationary
211760,10.27,stationary
211780,10.19,stationary
211800,10.25,stationary
211820,10.38,stationary
211840,10.4,stationary
211860,10.35,stationary
211880,10.43,stationary
211900,10.55,stationary
211920,10.69,stationary
211940,10.67,stationary
211960,10.63,stationary
211980,10.54,stationary
212000,10.47,stationary
212020,10.47,stationary
212040,10.56,stationary
212060,10.51,stationary
212080,10.39,stationary
212100,10.19,stationary
212120,10.04,stationary
212140,10.12,stationary
212160,10.24,stationary
212180,10.3,stationary
212200,10.24,stationary
212220,10.27,stationary
212240,10.46,stationary
212260,10.69,stationary
212280,10.81,stationary
212300,10.79,stationary
212320,10.6,stationary
212340,10.4,stationary
212360,10.42,stationary
212380,10.58,stationary
212400,10.59,stationary
212420,10.42,stationary
212440,10.34,stationary
212460,10.32,stationary
212480,10.38,stationary
212500,10.45,stationary
212520,10.52,stationary
212540,10.63,stationary
212560,10.6,stationary
212580,10.53,stationary
212600,10.58,stationary
212620,10.65,stationary
212640,10.64,stationary
212660,10.5,stationary
212680,10.55,stationary
212700,10.53,stationary
212720,10.46,stationary
212740,10.25,stationary
212760,10.07,stationary
212780,10.04,stationary
212800,10.19,stationary
212820,10.37,stationary
212840,10.32,stationary
212860,10.22,stationary
212880,10.12,stationary
212900,10.13,stationary
212920,10.22,stationary
212940,10.31,stationary
212960,10.31,stationary
212980,10.26,stationary
213000,10.32,stationary
213020,10.42,stationary
213040,10.6,stationary
213060,10.72,stationary
213080,10.8,stationary
213100,10.27,stationary
213120,10.2,stationary
213140,10.61,stationary
213160,10.91,stationary
213180,10.86,stationary
213200,10.79,stationary
213220,10.7,stationary
213240,10.76,stationary
213260,10.82,stationary
213280,10.79,stationary
213300,10.4,stationary
213320,9.91,stationary
213340,9.75,stationary
213360,10.09,stationary
213380,10.5,stationary
213400,10.58,stationary
213420,10.52,stationary
213440,10.52,stationary
213460,10.68,stationary
213480,10.65,stationary
213500,10.48,stationary
213520,10.3,stationary
213540,10.22,stationary
213560,10.17,stationary
213580,10.17,stationary
213600,10.16,stationary
213620,10.14,stationary
213640,10.35,stationary
213660,10.44,stationary
213680,10.3,stationary
213700,10.21,stationary
213720,10.26,stationary
213740,10.37,stationary
213760,10.51,stationary
213780,10.62,stationary
213800,10.74,stationary
213820,10.58,stationary
213840,10.26,stationary
213860,10.11,stationary
213880,9.98,stationary
213900,9.85,stationary
213920,9.72,stationary
213940,9.99,stationary
213960,10.27,stationary
213980,10.52,stationary
214000,10.45,stationary
214020,10.14,stationary
214040,9.9,stationary
214060,10.24,stationary
214080,10.24,stationary
214100,10.26,stationary
214120,10.36,stationary
214140,10.54,stationary
214160,10.55,stationary
214180,10.37,stationary
214200,10.24,stationary
214220,10.18,stationary
214240,10.11,stationary
214260,10.19,stationary
214280,10.41,stationary
214300,10.59,stationary
214320,10.73,stationary
214340,10.84,stationary
214360,10.73,stationary
214380,10.43,stationary
214400,10.22,stationary
214420,10.29,stationary
214440,10.36,stationary
214460,10.32,stationary
214480,10.36,stationary
214500,10.49,stationary
214520,10.6,stationary
214540,10.64,stationary
214560,10.56,stationary
214580,10.31,stationary
214600,10.06,stationary
214620,10.11,stationary
214640,10.25,stationary
214660,10.25,stationary
214680,10.12,stationary
214700,10.13,stationary
214720,10.19,stationary
214740,10.38,stationary
214760,10.69,stationary
214780,10.79,stationary
214800,10.45,stationary
214820,10.02,stationary
214840,10.05,stationary
214860,10.25,stationary
214880,10.42,stationary
214900,10.41,stationary
214920,10.24,stationary
214940,10.17,stationary
214960,10.34,stationary
214980,10.41,stationary
215000,10.5,stationary
215020,10.38,stationary
215040,10.18,stationary
215060,10.1,stationary
215080,10.42,stationary
215100,10.74,stationary
215120,10.71,stationary
215140,10.55,stationary
215160,10.46,stationary
215180,10.33,stationary
215200,10.31,stationary
215220,10.32,stationary
215240,10.03,stationary
215260,9.73,stationary
215280,10.1,stationary
215300,10.7,stationary
215320,10.84,stationary
215340,10.66,stationary
215360,10.44,stationary
215380,10.25,stationary
215400,10.07,stationary
215420,9.99,stationary
215440,10.3,stationary
215460,10.3,stationary
215480,10.31,stationary
215500,10.4,stationary
215520,10.47,stationary
215540,10.41,stationary
215560,10.41,stationary
215580,10.38,stationary
215600,10.27,stationary
215620,10.13,stationary
215640,10.09,stationary
215660,10.13,stationary
215680,10.21,stationary
215700,10.16,stationary
215720,10.03,stationary
215740,10.03,stationary
215760,10.2,stationary
215780,10.48,stationary
215800,10.44,stationary
215820,10.25,stationary
215840,10.21,stationary
215860,10.3,stationary
215880,10.57,stationary
215900,10.74,stationary
215920,10.7,stationary
215940,10.6,stationary
215960,10.39,stationary
215980,10.08,stationary
216000,10.05,stationary
216020,10.15,stationary
216040,10.24,stationary
216060,10.28,stationary
216080,10.29,stationary
216100,10.32,stationary
216120,10.53,stationary
216140,10.81,stationary
216160,10.83,stationary
216180,10.68,stationary
216200,10.48,stationary
216220,10.45,stationary
216240,10.47,stationary
216260,10.5,stationary
216280,10.36,stationary
216300,10.29,stationary
216320,10.18,stationary
216340,10.18,stationary
216360,10.28,stationary
216380,10.32,stationary
216400,10.32,stationary
216420,10.38,stationary
216440,10.54,stationary
216460,10.6,stationary
216480,10.58,stationary
216500,10.51,stationary
216520,10.43,stationary
216540,10.42,stationary
216560,10.46,stationary
216580,10.44,stationary
216600,10.44,stationary
216620,10.48,stationary
216640,10.45,stationary
216660,10.42,stationary
216680,10.41,stationary
216700,10.34,stationary
216720,10.28,stationary
216740,10.2,stationary
216760,10.24,stationary
216780,10.39,stationary
216800,10.65,stationary
216820,10.61,stationary
216840,10.48,stationary
216860,10.44,stationary
216880,10.44,stationary
216900,10.34,stationary
216920,10.19,stationary
216940,10.19,stationary
216960,10.12,stationary
216980,10.06,stationary
217000,10.02,stationary
217020,9.98,stationary
217040,10.07,stationary
217060,10.28,stationary
217080,10.44,stationary
217100,10.48,stationary
217120,10.41,stationary
217140,10.37,stationary
217160,10.49,stationary
217180,10.53,stationary
217200,10.58,stationary
217220,10.49,stationary
217240,10.43,stationary
217260,10.4,stationary
217280,10.39,stationary
217300,10.39,stationary
217320,10.31,stationary
217340,10.34,stationary
217360,10.31,stationary
217380,10.25,stationary
217400,10.3,stationary
217420,10.45,stationary
217440,10.62,stationary
217460,10.64,stationary
217480,10.57,stationary
217500,10.51,stationary
217520,10.48,stationary
217540,10.53,stationary
217560,10.58,stationary
217580,10.43,stationary
217600,10.17,stationary
217620,9.99,stationary
217640,9.99,stationary
217660,10.33,stationary
217680,10.41,stationary
217700,10.19,stationary
217720,10.1,stationary
217740,10.4,stationary
217760,10.78,stationary
217780,10.93,stationary
217800,10.69,stationary
217820,10.49,stationary
217840,10.46,stationary
217860,10.56,stationary
217880,10.5,stationary
217900,10.34,stationary
217920,10.11,stationary
217940,10.01,stationary
217960,10.2,stationary
217980,10.57,stationary
218000,10.62,stationary
218020,10.51,stationary
218040,10.41,stationary
218060,10.37,stationary
218080,10.52,stationary
218100,10.47,stationary
218120,10.18,stationary
218140,9.94,stationary
218160,9.94,stationary
218180,10.17,stationary
218200,10.31,stationary
218220,10.33,stationary
218240,10.36,stationary
218260,10.37,stationary
218280,10.47,stationary
218300,10.5,stationary
218320,10.39,stationary
218340,10.22,stationary
218360,10.27,stationary
218380,10.44,stationary
218400,10.59,stationary
218420,10.63,stationary
218440,10.57,stationary
218460,10.2,stationary
218480,10.15,stationary
218500,10.25,stationary
218520,10.37,stationary
218540,10.35,stationary
218560,10.43,stationary
218580,10.56,stationary
218600,10.7,stationary
218620,10.71,stationary
218640,10.59,stationary
218660,10.4,stationary
218680,10.25,stationary
218700,10.23,stationary
218720,10.28,stationary
218740,10.39,stationary
218760,10.51,stationary
218780,10.6,stationary
218800,10.65,stationary
218820,10.47,stationary
218840,10.16,stationary
218860,10.01,stationary
218880,10.0,stationary
218900,10.05,stationary
218920,9.96,stationary
218940,10.17,stationary
218960,10.09,stationary
218980,10.52,stationary
219000,10.91,stationary
219020,10.88,stationary
219040,10.63,stationary
219060,10.36,stationary
219080,10.25,stationary
219100,10.12,stationary
219120,10.05,stationary
219140,10.17,stationary
219160,10.19,stationary
219180,10.33,stationary
219200,10.58,stationary
219220,10.86,stationary
219240,10.97,stationary
219260,11.0,stationary
219280,10.96,stationary
219300,10.64,stationary
219320,10.36,stationary
219340,10.18,stationary
219360,10.09,stationary
219380,10.09,stationary
219400,10.18,stationary
219420,10.23,stationary
219440,10.23,stationary
219460,10.42,stationary
219480,10.52,stationary
219500,10.42,stationary
219520,10.48,stationary
219540,10.58,stationary
219560,10.57,stationary
219580,10.55,stationary
219600,10.52,stationary
219620,10.5,stationary
219640,10.47,stationary
219660,10.47,stationary
219680,10.41,stationary
219700,10.28,stationary
219720,10.19,stationary
219740,10.14,stationary
219760,10.2,stationary
219780,10.29,stationary
219800,10.31,stationary
219820,10.35,stationary
219840,10.28,stationary
219860,10.27,stationary
219880,10.38,stationary
219900,10.53,stationary
219920,10.64,stationary
219940,10.77,stationary
219960,10.76,stationary
219980,10.73,stationary
220000,10.83,stationary
220020,10.84,stationary
220040,10.79,stationary
220060,10.53,stationary
220080,10.34,stationary
220100,9.84,stationary
220120,9.79,stationary
220140,9.84,stationary
220160,10.2,stationary
220180,10.35,stationary
220200,10.36,stationary
220220,10.36,stationary
220240,10.34,stationary
220260,10.42,stationary
220280,10.34,stationary
220300,10.24,stationary
220320,10.02,stationary
220340,10.05,stationary
220360,10.24,stationary
220380,10.41,stationary
220400,10.2,stationary
220420,10.16,stationary
220440,10.13,stationary
220460,10.18,stationary
220480,10.31,stationary
220500,10.27,stationary
220520,10.2,stationary
220540,10.31,stationary
220560,10.52,stationary
220580,10.57,stationary
220600,10.48,stationary
220620,10.4,stationary
220640,10.4,stationary
220660,10.48,stationary
220680,10.5,stationary
220700,10.29,stationary
220720,10.19,stationary
220740,10.18,stationary
220760,10.12,stationary
220780,10.08,stationary
220800,10.16,stationary
220820,10.15,stationary
220840,10.07,stationary
220860,10.16,stationary
220880,10.42,stationary
220900,10.51,stationary
220920,10.43,stationary
220940,10.36,stationary
220960,10.4,stationary
220980,10.49,stationary
221000,10.42,stationary
221020,10.25,stationary
221040,10.24,stationary
221060,10.37,stationary
221080,10.52,stationary
221100,10.66,stationary
221120,10.64,stationary
221140,10.57,stationary
221160,10.53,stationary
221180,10.49,stationary
221200,10.38,stationary
221220,10.31,stationary
221240,10.27,stationary
221260,10.29,stationary
221280,10.47,stationary
221300,10.62,stationary
221320,10.58,stationary
221340,10.48,stationary
221360,10.34,stationary
221380,10.29,stationary
221400,10.34,stationary
221420,10.4,stationary
221440,10.45,stationary
221460,10.42,stationary
221480,10.41,stationary
221500,10.43,stationary
221520,10.4,stationary
221540,10.3,stationary
221560,10.44,stationary
221580,10.34,stationary
221600,10.38,stationary
221620,10.48,stationary
221640,10.54,stationary
221660,10.35,stationary
221680,10.21,stationary
221700,10.16,stationary
221720,10.2,stationary
221740,10.26,stationary
221760,10.38,stationary
221780,10.55,stationary
221800,10.52,stationary
221820,10.44,stationary
221840,10.36,stationary
221860,10.28,stationary
221880,10.37,stationary
221900,10.43,stationary
221920,10.28,stationary
221940,10.16,stationary
221960,10.11,stationary
221980,10.14,stationary
222000,10.25,stationary
222020,10.24,stationary
222040,10.24,stationary
222060,10.21,stationary
222080,10.26,stationary
222100,10.36,stationary
222120,10.49,stationary
222140,10.48,stationary
222160,10.54,stationary
222180,10.46,stationary
222200,10.43,stationary
222220,10.42,stationary
222240,10.52,stationary
222260,10.51,stationary
222280,10.38,stationary
222300,10.28,stationary
222320,10.25,stationary
222340,10.24,stationary
222360,10.2,stationary
222380,10.21,stationary
222400,10.25,stationary
222420,10.29,stationary
222440,10.41,stationary
222460,10.45,stationary
222480,10.43,stationary
222500,10.32,stationary
222520,10.17,stationary
222540,10.17,stationary
222560,10.29,stationary
222580,10.48,stationary
222600,10.54,stationary
222620,10.38,stationary
222640,10.25,stationary
222660,10.31,stationary
222680,10.57,stationary
222700,10.66,stationary
222720,10.51,stationary
222740,10.39,stationary
222760,10.36,stationary
222780,10.41,stationary
222800,10.37,stationary
222820,10.36,stationary
222840,10.25,stationary
222860,10.27,stationary
222880,10.37,stationary
222900,10.36,stationary
222920,10.31,stationary
222940,10.23,stationary
222960,10.29,stationary
222980,10.37,stationary
223000,10.43,stationary
223020,10.44,stationary
223040,10.46,stationary
223060,10.32,stationary
223080,10.25,stationary
223100,10.21,stationary
223120,10.24,stationary
223140,10.25,stationary
223160,10.3,stationary
223180,10.3,stationary
223200,10.23,stationary
223220,10.23,stationary
223240,10.2,stationary
223260,10.24,stationary
223280,10.28,stationary
223300,10.26,stationary
223320,10.27,stationary
223340,10.39,stationary
223360,10.6,stationary
223380,10.45,stationary
223400,10.42,stationary
223420,10.32,stationary
223440,10.31,stationary
223460,10.27,stationary
223480,10.31,stationary
223500,10.41,stationary
223520,10.39,stationary
223540,10.22,stationary
223560,10.12,stationary
223580,10.41,stationary
223600,10.49,stationary
223620,10.44,stationary
223640,10.32,stationary
223660,10.17,stationary
223680,10.26,stationary
223700,10.37,stationary
223720,10.51,stationary
223740,10.45,stationary
223760,10.33,stationary
223780,10.29,stationary
223800,10.35,stationary
223820,10.46,stationary
223840,10.49,stationary
223860,10.5,stationary
223880,10.29,stationary
223900,10.12,stationary
223920,10.28,stationary
223940,10.39,stationary
223960,10.31,stationary
223980,10.3,stationary
224000,10.33,stationary
224020,10.33,stationary
224040,10.44,stationary
224060,10.64,stationary
224080,10.56,stationary
224100,10.52,stationary
224120,10.43,stationary
224140,10.36,stationary
224160,10.3,stationary
224180,10.3,stationary
224200,10.25,stationary
224220,10.22,stationary
224240,10.22,stationary
224260,10.18,stationary
224280,10.23,stationary
224300,10.26,stationary
224320,10.23,stationary
224340,10.19,stationary
224360,10.18,stationary
224380,10.23,stationary
224400,10.34,stationary
224420,10.35,stationary
224440,10.28,stationary
224460,10.26,stationary
224480,10.34,stationary
224500,10.5,stationary
224520,10.49,stationary
224540,10.36,stationary
224560,10.31,stationary
224580,10.4,stationary
224600,10.41,stationary
224620,10.44,stationary
224640,10.36,stationary
224660,10.31,stationary
224680,10.31,stationary
224700,10.33,stationary
224720,10.33,stationary
224740,10.3,stationary
224760,10.22,stationary
224780,10.18,stationary
224800,10.24,stationary
224820,10.37,stationary
224840,10.41,stationary
224860,10.38,stationary
224880,10.34,stationary
224900,10.37,stationary
224920,10.51,stationary
224940,10.5,stationary
224960,10.41,stationary
224980,10.31,stationary
225000,10.31,stationary
225020,10.34,stationary
225040,10.34,stationary
225060,10.34,stationary
225080,10.33,stationary
225100,10.33,stationary
225120,10.31,stationary
225140,10.4,stationary
225160,10.34,stationary
225180,10.25,stationary
225200,10.33,stationary
225220,10.38,stationary
225240,10.41,stationary
225260,10.36,stationary
225280,10.33,stationary
225300,10.31,stationary
225320,10.29,stationary
225340,10.3,stationary
225360,10.4,stationary
225380,10.41,stationary
225400,10.32,stationary
225420,10.29,stationary
225440,10.37,stationary
225460,10.47,stationary
225480,10.45,stationary
225500,10.32,stationary
225520,10.25,stationary
225540,10.37,stationary
225560,10.49,stationary
225580,10.4,stationary
225600,10.33,stationary
225620,10.31,stationary
225640,10.36,stationary
225660,10.41,stationary
225680,10.4,stationary
225700,10.37,stationary
225720,10.3,stationary
225740,10.27,stationary
225760,10.32,stationary
225780,10.33,stationary
225800,10.29,stationary
225820,10.26,stationary
225840,10.17,stationary
225860,10.12,stationary
225880,10.21,stationary
225900,10.27,stationary
225920,10.44,stationary
225940,10.28,stationary
225960,10.25,stationary
225980,10.31,stationary
226000,10.38,stationary
226020,10.33,stationary
226040,10.41,stationary
226060,10.51,stationary
226080,10.52,stationary
226100,10.52,stationary
226120,10.46,stationary
226140,10.38,stationary
226160,10.31,stationary
226180,10.42,stationary
226200,10.38,stationary
226220,10.3,stationary
226240,10.18,stationary
226260,10.28,stationary
226280,10.31,stationary
226300,10.47,stationary
226320,10.37,stationary
226340,10.33,stationary
226360,10.36,stationary
226380,10.51,stationary
226400,10.32,stationary
226420,10.14,stationary
226440,10.15,stationary
226460,10.43,stationary
226480,10.41,stationary
226500,10.31,stationary
226520,10.33,stationary
226540,10.26,stationary
226560,10.29,stationary
226580,10.43,stationary
226600,10.48,stationary
226620,10.45,stationary
226640,10.32,stationary
226660,10.28,stationary
226680,10.29,stationary
226700,10.33,stationary
226720,10.44,stationary
226740,10.4,stationary
226760,10.21,stationary
226780,10.09,stationary
226800,10.31,stationary
226820,10.39,stationary
226840,10.39,stationary
226860,10.28,stationary
226880,10.25,stationary
226900,10.31,stationary
226920,10.31,stationary
226940,10.31,stationary
226960,10.33,stationary
226980,10.24,stationary
227000,10.16,stationary
227020,10.22,stationary
227040,10.35,stationary
227060,10.32,stationary
227080,10.36,stationary
227100,10.33,stationary
227120,10.4,stationary
227140,10.38,stationary
227160,10.39,stationary
227180,10.41,stationary
227200,10.56,stationary
227220,10.49,stationary
227240,10.3,stationary
227260,10.33,stationary
227280,10.43,stationary
227300,10.43,stationary
227320,10.37,stationary
227340,10.3,stationary
227360,10.36,stationary
227380,10.4,stationary
227400,10.47,stationary
227420,10.43,stationary
227440,10.39,stationary
227460,10.39,stationary
227480,10.34,stationary
227500,10.36,stationary
227520,10.4,stationary
227540,10.39,stationary
227560,10.29,stationary
227580,10.29,stationary
227600,10.25,stationary
227620,10.31,stationary
227640,10.39,stationary
227660,10.38,stationary
227680,10.3,stationary
227700,10.33,stationary
227720,10.43,stationary
227740,10.51,stationary
227760,10.45,stationary
227780,10.35,stationary
227800,10.24,stationary
227820,10.2,stationary
227840,10.35,stationary
227860,10.36,stationary
227880,10.29,stationary
227900,10.21,stationary
227920,10.21,stationary
227940,10.25,stationary
227960,10.35,stationary
227980,10.41,stationary
228000,10.43,stationary
228020,10.39,stationary
228040,10.26,stationary
228060,10.28,stationary
228080,10.32,stationary
228100,10.35,stationary
228120,10.31,stationary
228140,10.26,stationary
228160,10.32,stationary
228180,10.39,stationary
228200,10.49,stationary
228220,10.51,stationary
228240,10.42,stationary
228260,10.42,stationary
228280,10.35,stationary
228300,10.44,stationary
228320,10.44,stationary
228340,10.33,stationary
228360,10.3,stationary
228380,10.41,stationary
228400,10.44,stationary
228420,10.49,stationary
228440,10.47,stationary
228460,10.36,stationary
228480,10.38,stationary
228500,10.4,stationary
228520,10.47,stationary
228540,10.35,stationary
228560,10.37,stationary
228580,10.49,stationary
228600,10.44,stationary
228620,10.36,stationary
228640,10.27,stationary
228660,10.32,stationary
228680,10.35,stationary
228700,10.41,stationary
228720,10.38,stationary
228740,10.3,stationary
228760,10.21,stationary
228780,10.24,stationary
228800,10.36,stationary
228820,10.42,stationary
228840,10.34,stationary
228860,10.27,stationary
228880,10.3,stationary
228900,10.34,stationary
228920,10.4,stationary
228940,10.32,stationary
228960,10.3,stationary
228980,10.24,stationary
229000,10.22,stationary
229020,10.36,stationary
229040,10.47,stationary
229060,10.42,stationary
229080,10.35,stationary
229100,10.37,stationary
229120,10.45,stationary
229140,10.42,stationary
229160,10.29,stationary
229180,10.16,stationary
229200,10.26,stationary
229220,10.36,stationary
229240,10.35,stationary
229260,10.3,stationary
229280,10.3,stationary
229300,10.35,stationary
229320,10.42,stationary
229340,10.4,stationary
229360,10.36,stationary
229380,10.35,stationary
229400,10.42,stationary
229420,10.39,stationary
229440,10.43,stationary
229460,10.45,stationary
229480,10.48,stationary
229500,10.47,stationary
229520,10.41,stationary
229540,10.33,stationary
229560,10.39,stationary
229580,10.51,stationary
229600,10.59,stationary
229620,10.46,stationary
229640,10.38,stationary
229660,10.28,stationary
229680,10.26,stationary
229700,10.36,stationary
229720,10.36,stationary
229740,10.28,stationary
229760,10.26,stationary
229780,10.26,stationary
229800,10.28,stationary
229820,10.35,stationary
229840,10.42,stationary
229860,10.39,stationary
229880,10.3,stationary
229900,10.33,stationary
229920,10.39,stationary
229940,10.37,stationary
229960,10.35,stationary
229980,10.34,stationary
230000,10.38,stationary
230020,10.42,stationary
230040,10.51,stationary
230060,10.52,stationary
230080,10.37,stationary
230100,10.25,stationary
230120,10.32,stationary
230140,10.52,stationary
230160,10.54,stationary
230180,10.47,stationary
230200,10.4,stationary
230220,10.36,stationary
230240,10.33,stationary
230260,10.34,stationary
230280,10.37,stationary
230300,10.38,stationary
230320,10.3,stationary
230340,10.3,stationary
230360,10.35,stationary
230380,10.47,stationary
230400,10.44,stationary
230420,10.43,stationary
230440,10.37,stationary
230460,10.38,stationary
230480,10.42,stationary
230500,10.43,stationary
230520,10.35,stationary
230540,10.32,stationary
230560,10.32,stationary
230580,10.39,stationary
230600,10.52,stationary
230620,10.51,stationary
230640,10.47,stationary
230660,10.57,stationary
230680,10.64,stationary
230700,10.58,stationary
230720,10.42,stationary
230740,10.31,stationary
230760,10.35,stationary
230780,10.26,stationary
230800,10.18,stationary
230820,10.18,stationary
230840,10.24,stationary
230860,10.25,stationary
230880,10.32,stationary
230900,10.28,stationary
230920,10.32,stationary
230940,10.39,stationary
230960,10.4,stationary
230980,10.37,stationary
231000,10.35,stationary
231020,10.4,stationary
231040,10.48,stationary
231060,10.47,stationary
231080,10.42,stationary
231100,10.44,stationary
231120,10.71,stationary
231140,10.57,stationary
231160,10.44,stationary
231180,10.32,stationary
231200,10.32,stationary
231220,10.46,stationary
231240,10.51,stationary
231260,10.51,stationary
231280,10.43,stationary
231300,10.19,stationary
231320,10.28,stationary
231340,10.36,stationary
231360,10.39,stationary
231380,10.28,stationary
231400,10.3,stationary
231420,10.3,stationary
231440,10.3,stationary
231460,10.35,stationary
231480,10.41,stationary
231500,10.44,stationary
231520,10.35,stationary
231540,10.4,stationary
231560,10.4,stationary
231580,10.47,stationary
231600,10.54,stationary
231620,10.64,stationary
231640,10.85,stationary
231660,10.69,stationary
231680,10.41,stationary
231700,10.21,stationary
231720,10.29,stationary
231740,10.14,stationary
231760,9.99,stationary
231780,9.96,stationary
231800,9.97,stationary
231820,10.04,stationary
231840,10.16,stationary
231860,10.27,stationary
231880,10.37,stationary
231900,10.42,stationary
231920,10.43,stationary
231940,10.42,stationary
231960,10.54,stationary
231980,10.47,stationary
232000,10.31,stationary
232020,10.24,stationary
232040,10.35,stationary
232060,10.47,stationary
232080,10.43,stationary
232100,10.44,stationary
232120,10.47,stationary
232140,10.44,stationary
232160,10.4,stationary
232180,10.4,stationary
232200,10.42,stationary
232220,10.4,stationary
232240,10.31,stationary
232260,10.4,stationary
232280,10.41,stationary
232300,10.39,stationary
232320,10.36,stationary
232340,10.41,stationary
232360,10.41,stationary
232380,10.39,stationary
232400,10.39,stationary
232420,10.29,stationary
232440,10.18,stationary
232460,10.22,stationary
232480,10.37,stationary
232500,10.35,stationary
232520,10.28,stationary
232540,10.19,stationary
232560,10.28,stationary
232580,10.45,stationary
232600,10.47,stationary
232620,10.37,stationary
232640,10.44,stationary
232660,10.54,stationary
232680,10.54,stationary
232700,10.48,stationary
232720,10.34,stationary
232740,10.4,stationary
232760,10.46,stationary
232780,10.48,stationary
232800,10.35,stationary
232820,10.4,stationary
232840,10.36,stationary
232860,10.36,stationary
232880,10.4,stationary
232900,10.45,stationary
232920,10.42,stationary
232940,10.54,stationary
232960,10.52,stationary
232980,10.36,stationary
233000,10.29,stationary
233020,10.3,stationary
233040,10.35,stationary
233060,10.33,stationary
233080,10.18,stationary
233100,10.24,stationary
233120,10.35,stationary
233140,10.37,stationary
233160,10.39,stationary
233180,10.39,stationary
233200,10.39,stationary
233220,10.47,stationary
233240,10.45,stationary
233260,10.41,stationary
233280,10.32,stationary
233300,10.28,stationary
233320,10.32,stationary
233340,10.37,stationary
233360,10.23,stationary
233380,10.16,stationary
233400,10.21,stationary
233420,10.29,stationary
233440,10.4,stationary
233460,10.44,stationary
233480,10.41,stationary
233500,10.57,stationary
233520,10.67,stationary
233540,10.55,stationary
233560,10.41,stationary
233580,10.4,stationary
233600,10.42,stationary
233620,10.4,stationary
233640,10.35,stationary
233660,10.25,stationary
233680,10.33,stationary
233700,10.34,stationary
233720,10.42,stationary
233740,10.57,stationary
233760,10.6,stationary
233780,10.44,stationary
233800,10.39,stationary
233820,10.5,stationary
233840,10.55,stationary
233860,10.55,stationary
233880,10.47,stationary
233900,10.5,stationary
233920,10.47,stationary
233940,10.45,stationary
233960,10.45,stationary
233980,10.41,stationary
234000,10.42,stationary
234020,10.37,stationary
234040,10.32,stationary
234060,10.32,stationary
234080,10.31,stationary
234100,10.29,stationary
234120,10.29,stationary
234140,10.3,stationary
234160,10.3,stationary
234180,10.25,stationary
234200,10.18,stationary
234220,10.32,stationary
234240,10.54,stationary
234260,10.41,stationary
234280,10.16,stationary
234300,10.25,stationary
234320,10.47,stationary
234340,10.61,stationary
234360,10.48,stationary
234380,10.35,stationary
234400,10.52,stationary
234420,10.56,stationary
234440,10.59,stationary
234460,10.57,stationary
234480,10.35,stationary
234500,10.33,stationary
234520,10.43,stationary
