timestamp_ms,ax,ay,az,gx,gy,gz,label
53880,0.05,1.08,9.10,0.01,0.09,0.02,stairs
53900,-1.29,-0.39,9.42,-0.10,0.04,0.75,stairs
53920,0.71,1.22,8.89,-0.06,0.17,0.40,stairs
53940,-1.92,-0.73,9.23,0.90,-0.09,-1.05,stairs
53960,-1.52,-2.10,8.08,0.62,-0.15,-0.10,stairs
53980,-1.40,2.21,9.87,0.25,-0.06,-0.41,stairs
54000,0.09,0.67,9.36,-0.24,0.08,0.10,stairs
54020,-0.55,0.87,9.70,-0.49,-0.57,-0.01,stairs
54040,0.55,0.51,9.18,-0.69,-0.31,-0.01,stairs
54060,0.38,-0.49,9.28,-0.58,-0.30,-0.16,stairs
54080,-0.65,0.65,10.61,-0.87,-0.50,-0.84,stairs
54100,-0.57,-0.09,10.74,-1.12,-0.59,-0.66,stairs
54120,-0.37,-0.96,10.45,-1.20,-0.65,-0.61,stairs
54140,-0.75,-1.68,11.80,-0.91,-0.64,-0.49,stairs
54160,1.94,-1.03,10.02,-0.49,-1.03,-0.23,stairs
54180,0.47,-0.52,11.14,-0.31,-0.57,-0.17,stairs
54200,1.02,-0.72,11.28,-0.42,-0.43,-0.12,stairs
54220,1.43,-1.24,11.07,-0.37,-0.61,-0.08,stairs
54240,0.85,-2.09,11.40,-0.41,-0.33,0.27,stairs
54260,0.65,-3.29,11.35,0.02,-0.55,0.33,stairs
54280,1.01,-0.11,11.73,0.42,-0.44,-0.28,stairs
54300,1.69,-0.90,11.50,0.29,-0.28,0.13,stairs
54320,1.34,-1.36,11.93,0.11,-0.25,0.07,stairs
54340,1.65,-0.39,12.55,0.25,-0.00,-0.19,stairs
54360,0.68,-0.09,13.31,0.43,0.04,-0.25,stairs
54380,-0.03,1.25,13.23,0.53,-0.19,-0.08,stairs
54400,0.34,-0.59,11.31,0.46,-0.46,0.37,stairs
54420,0.01,1.09,11.22,0.24,-0.54,0.17,stairs
54440,1.21,-0.79,9.27,0.35,-0.59,0.21,stairs
54460,2.50,1.38,8.57,0.17,-0.43,0.17,stairs
